S No., Constraints, Programs, Exec. Time
37493,(or (< x (+ x x)) (< x (+ x x))),unknown,130249
37494,(and (< (f y x) y) (< (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),154262
37495,(or (> (- (f y y) y) (- (f y y) y)) (<= (- (f y y) y) (f y y))),unknown,124565
37496,(or (> y (- x y)) (<= (f y y) y)),(define-fun f ((x Int) (y Int)) Int x),133811
37497,(or (= (+ (f x x) (f x x)) y) (<= (f x x) y)),Timeout,186972
37498,(or (< y (- (+ (f x x) (f x x)) y)) (< y (- (+ (f x x) (f x x)) y))),unknown,137134
37499,(and (>= x (- x (f y x))) (>= x (- x (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),202041
37500,(or (= x (f x y)) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),155878
37501,(and (>= (+ y (f x x)) (+ y (f x x))) (>= (+ y (f x x)) (+ y (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),127106
37502,(or (>= (+ (+ y x) (f y x)) y) (>= (+ (+ y x) (f y x)) y)),(define-fun f ((x Int) (y Int)) Int (* (- 1) y)),133051
37503,(and (= y x) (= y x)),unknown,131028
37504,(and (>= (- x (f x x)) (f x x)) (>= (- x (f x x)) (f x x))),(define-fun f ((x Int) (y Int)) Int (ite (and (= x y) (not (>= (+ y (* (- 2) (div (+ 1 y) 2))) 0))) (div (+ (- 1) y) 2) (div (+ 1 x) 2))),135070
37505,(and (= y (+ (f x x) y)) (> (+ (f x x) y) y)),unknown,128195
37506,(and (< y x) (<= x (f x y))),unknown,131227
37507,(or (< x (- y y)) (< x (- y y))),unknown,128140
37508,(and (> x (f y y)) (< y (+ x x))),unknown,127287
37509,(or (> (f y x) x) (< (f y x) (+ (f y x) y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),132434
37510,(and (> (+ y (f y y)) (+ y (f y y))) (> (+ y (f y y)) (+ y (f y y)))),unknown,130567
37511,(and (> x (+ x x)) (> x y)),unknown,133215
37512,(and (= (f x y) y) (> y x)),unknown,134429
37513,(and (= x (f x x)) (= x (f x x))),(define-fun f ((x Int) (y Int)) Int x),132410
37514,(or (> y (f y y)) (> y (f y y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),127015
37515,(or (< y y) (>= (+ x x) y)),unknown,124432
37516,(or (< (+ y (- (f y y) y)) y) (< (+ y (- (f y y) y)) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),140957
37517,(or (>= x (f y x)) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),129756
37518,(and (>= (+ x y) x) (> x x)),unknown,121720
37519,(or (> (+ (f y y) (+ (f y y) x)) (+ (f y y) x)) (<= y (+ (f y y) x))),(define-fun f ((x Int) (y Int)) Int 1),122969
37520,(and (> (f y y) (f y y)) (> (f y y) (f y y))),unknown,128178
37521,(and (< y y) (= (+ (f y y) y) y)),unknown,130147
37522,(or (= (f y x) y) (= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),130657
37523,(and (= (- (+ y x) (f x y)) x) (= (- (+ y x) (f x y)) x)),(define-fun f ((x Int) (y Int)) Int y),118179
37524,(and (<= y (f x x)) (<= y (f x x))),unknown,122232
37525,(or (< y (+ y y)) (< y (+ y y))),unknown,125755
37526,(and (> x (f y x)) (>= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),128791
37527,(or (> (f x x) (- y (f x x))) (< (+ x (f x x)) (- y (f x x)))),Timeout,194052
37528,(and (<= (f y x) x) (= y (- y (f y x)))),unknown,130987
37529,(or (= y x) (= y x)),unknown,128128
37530,(and (<= (- x (f x y)) (- x (f x y))) (<= (- x (f x y)) (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),120433
37531,(and (> (f x x) (f x x)) (> (f x x) (f x x))),unknown,117777
37532,(or (= x y) (= x y)),unknown,120785
37533,(and (<= x (- y y)) (> x (- y y))),unknown,128422
37534,(and (< (f x y) (+ (f x y) y)) (<= x (+ (f x y) (+ (f x y) y)))),unknown,127125
37535,(or (< (+ x y) y) (< y x)),unknown,117977
37536,(or (>= x (- y y)) (>= x (- y y))),unknown,121144
37537,(and (<= (f y x) (- y (f y x))) (>= y y)),(define-fun f ((x Int) (y Int)) Int (div x 2)),134473
37538,(or (< (f y x) (f y x)) (< (f y x) (f y x))),unknown,124790
37539,(and (> x (+ x x)) (= (+ x x) (- y (f y y)))),Timeout,192989
37540,(or (>= y (- y y)) (>= y (- y y))),unknown,126634
37541,(or (< y x) (< y x)),unknown,132351
37542,(or (> x x) (> x x)),unknown,147113
37543,(and (> x (+ (f x y) y)) (> x (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x (* (- 1) y))),128190
37544,(or (<= y (f x x)) (<= y (f x x))),unknown,135469
37545,(and (> x (f y x)) (> x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),129733
37546,(or (<= (f y x) (+ x (f y x))) (> y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),133657
37547,(or (> y (- (f y y) (f y y))) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),123400
37548,(or (>= x (- x (f y y))) (>= x (- x (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),124831
37549,(or (>= (- x (- x (f x y))) x) (>= (- x (- x (f x y))) x)),(define-fun f ((x Int) (y Int)) Int x),116593
37550,(and (>= y (+ (- y y) (- y y))) (>= y (+ (- y y) (- y y)))),unknown,116185
37551,(or (= (+ y x) y) (< (- x (f y x)) (+ y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* (- 1) x))),125957
37552,(and (>= y x) (>= y x)),unknown,120850
37553,(and (<= (f x y) x) (<= (+ (- x y) (f x y)) (- x y))),(define-fun f ((x Int) (y Int)) Int (ite (>= x 0) 0 x)),121435
37554,(and (<= (f y x) x) (> (f y x) x)),unknown,126849
37555,(and (= (+ y y) (f y x)) (= (+ y y) (+ (f y x) x))),unknown,125002
37556,(and (> y x) (> y x)),unknown,124798
37557,(and (< (f y y) (- (f y y) y)) (> (f y y) (+ x (f y y)))),unknown,125897
37558,(and (< (+ (+ x x) y) (+ (+ x x) y)) (<= (f x x) (f x x))),unknown,121436
37559,(and (= (+ (f x y) (f x y)) (+ (f x y) (f x y))) (= (+ (f x y) (f x y)) (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),134303
37560,(and (> (f y x) y) (> (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),122107
37561,(and (<= (+ (f y y) (f y y)) x) (<= (- (f y y) (+ (f y y) (f y y))) (- (f y y) (+ (f y y) (f y y))))),unknown,132610
37562,(and (= y (- (+ (f x y) x) (+ (f x y) x))) (>= x (+ (f x y) x))),unknown,125768
37563,(or (<= y (f y x)) (= (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),121627
37564,(and (>= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),126792
37565,(or (<= y x) (<= (f x x) y)),(define-fun f ((x Int) (y Int)) Int x),122626
37566,(or (>= (+ y x) y) (>= (+ y x) y)),unknown,122151
37567,(and (<= y (+ y (f x y))) (> y (f x y))),unknown,121386
37568,(and (< (f x x) y) (< (f x x) y)),unknown,122013
37569,(or (>= (f x y) x) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),121250
37570,(and (> (- y y) (- y y)) (>= (f x x) (- y y))),unknown,118416
37571,(or (<= (- y (f x x)) y) (<= (- y (f x x)) y)),(define-fun f ((x Int) (y Int)) Int 0),126755
37572,(and (= y x) (= y x)),unknown,128072
37573,(or (> y y) (>= y (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),135030
37574,(and (< (+ x (f y y)) (f y y)) (<= x (+ x y))),unknown,130452
37575,(or (< x y) (< x y)),unknown,127384
37576,(or (<= (+ (f x y) x) (+ y (+ (f x y) x))) (<= (+ (f x y) x) (+ y (+ (f x y) x)))),unknown,127056
37577,(and (> x (+ x y)) (> x (+ x y))),unknown,130836
37578,(and (> (- x y) y) (> (- x y) y)),unknown,135354
37579,(and (<= (- (f y x) x) x) (<= (- (f y x) x) x)),(define-fun f ((x Int) (y Int)) Int (* 2 y)),133493
37580,(or (= y (+ (f y y) y)) (= (f y y) x)),(define-fun f ((x Int) (y Int)) Int 0),151483
37581,(and (<= x (- y (f y x))) (> y (- y (f y x)))),unknown,143556
37582,(or (< y (f y x)) (< y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),141405
37583,(and (= (+ (f x y) x) (f x y)) (< (f x y) x)),unknown,153952
37584,(and (>= x (+ y y)) (= y y)),unknown,122558
37585,(and (> y (f x y)) (> y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),153298
37586,(or (>= x (f x x)) (= (- x y) x)),(define-fun f ((x Int) (y Int)) Int x),123300
37587,(and (>= x (- y x)) (>= x (- y x))),unknown,125220
37588,(and (> (+ (f x x) (f x x)) y) (> (+ (f x x) (f x x)) y)),unknown,121314
37589,(and (= (+ x x) (f x y)) (= (+ x x) (f x y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),131124
37590,(and (<= (+ (+ y y) (+ y y)) x) (< y y)),unknown,120872
37591,(and (>= (+ x (f x x)) (- (+ x (f x x)) (f x x))) (<= y (f x x))),unknown,132262
37592,(and (<= (- (- x y) y) (f x x)) (= x y)),unknown,136839
37593,(and (< x x) (>= x (+ x y))),unknown,177731
37594,(or (>= y x) (>= y x)),unknown,126575
37595,(and (< (f x x) (+ x x)) (> (f x x) (+ x x))),unknown,127522
37596,(or (= y (- x y)) (> (f y y) (f y y))),unknown,130367
37597,(and (= (f y x) (+ x x)) (= (f y x) (+ x x))),(define-fun f ((x Int) (y Int)) Int (* 2 y)),116356
37598,(or (<= y x) (<= y x)),unknown,126660
37599,(or (< (f y y) (f y y)) (= (- y y) x)),unknown,128492
37600,(and (< (f y y) (- (f y y) (f y y))) (< (f y y) (- (f y y) (f y y)))),(define-fun f ((x Int) (y Int)) Int (- 1)),122011
37601,(and (<= x y) (<= x (+ (+ x y) (f x y)))),unknown,134955
37602,(and (< y (+ (f x x) (+ (f x x) (f x x)))) (< y (+ (f x x) (+ (f x x) (f x x))))),unknown,123808
37603,(and (= (f y x) (f y x)) (= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),128859
37604,(or (<= (- y x) (- x (- y x))) (< y (- y x))),unknown,136683
37605,(or (= x (+ y (f x x))) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),131735
37606,(or (< y (+ (- x (f y y)) y)) (>= x (f y y))),unknown,118453
37607,(or (>= (- x y) y) (>= (- x y) y)),unknown,126426
37608,(and (<= y (f x x)) (<= y (f x x))),unknown,123644
37609,(or (> (- x x) y) (> (- x x) y)),unknown,121139
37610,(and (> (+ (f y y) (f y y)) y) (<= (+ (f y y) (f y y)) (+ (+ (f y y) (f y y)) (+ (f y y) (f y y))))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 y))) (let ((_let_1 (div _let_0 2))) (ite (= x y) (ite (>= y 0) (ite (>= y 2) (ite (and (>= _let_1 0) (not (>= (+ y (* (- 2) _let_1)) 0))) _let_1 (div (+ 2 y) 2)) 1) 0) (- 1))))),141721
37611,(or (= (f y y) (f y y)) (= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),128289
37612,(and (< y y) (< y y)),unknown,159761
37613,(and (= x (- (- x y) y)) (<= y y)),unknown,159056
37614,(and (<= x y) (<= x (- (f y x) y))),unknown,133260
37615,(and (<= (+ (f x y) x) x) (>= y (f x y))),(define-fun f ((x Int) (y Int)) Int (ite (>= y 0) 0 y)),143152
37616,(or (= (- x y) (+ x y)) (= (- x y) (+ x y))),unknown,148279
37617,(and (< x (f y x)) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),127427
37618,(and (= (- x x) x) (= (- x x) x)),unknown,124043
37619,(or (<= (- y y) (f y y)) (<= (- y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),123271
37620,(and (< x (- x (f y y))) (< x (- x (f y y)))),(define-fun f ((x Int) (y Int)) Int (- 1)),124975
37621,(and (> x y) (> x y)),unknown,132467
37622,(or (> (- x x) y) (> (- x x) y)),unknown,133848
37623,(or (= y x) (= y x)),unknown,126092
37624,(and (<= (f x x) (+ y x)) (<= (f x x) (+ y x))),unknown,119786
37625,(and (>= (- (f x y) y) x) (>= (- (f x y) y) x)),(define-fun f ((x Int) (y Int)) Int (+ x y)),123583
37626,(and (> y (- y (f x x))) (= x (f x x))),unknown,121210
37627,(or (= (f y y) (f y y)) (>= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),128503
37628,(or (< x x) (< y y)),unknown,146461
37629,(and (>= (+ x (f y x)) x) (>= (+ x (f y x)) x)),(define-fun f ((x Int) (y Int)) Int 0),144697
37630,(and (< (f x x) (f x x)) (< (f x x) (f x x))),unknown,120776
37631,(and (> (f y y) (f y y)) (> (f y y) (f y y))),unknown,130711
37632,(or (>= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),124683
37633,(and (= y (f y y)) (= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),127718
37634,(and (< (- y y) (- y y)) (< (- y y) (- y y))),unknown,123268
37635,(and (>= (f y x) x) (> y (f y x))),unknown,132459
37636,(or (> (- y (f y x)) (f y x)) (< x x)),(define-fun f ((x Int) (y Int)) Int (div (+ (- 1) x) 2)),129902
37637,(or (<= (+ y y) (f y x)) (= y x)),(define-fun f ((x Int) (y Int)) Int (* 2 x)),127347
37638,(and (= (f y x) y) (<= (- x x) (f y x))),unknown,124563
37639,(and (<= y y) (>= (- y (f x y)) x)),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),124703
37640,(or (>= y y) (<= (+ y (f x x)) y)),(define-fun f ((x Int) (y Int)) Int 0),124872
37641,(and (< (+ x x) (- y y)) (> x (f y x))),unknown,123932
37642,(or (<= (+ x (f y x)) (f y x)) (= (+ x (f y x)) (- (+ x (f y x)) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),127876
37643,(or (= (- x (f y y)) x) (< (+ y x) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),120788
37644,(or (< (f y x) (- x (f y x))) (< y (- x (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) y)),123773
37645,(and (<= x (f y x)) (<= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int y),121333
37646,(and (< x (+ x y)) (<= (f x y) (+ (f x y) (+ x y)))),unknown,121142
37647,(or (>= (+ (f x x) (f x x)) x) (> (+ x (f x x)) x)),(define-fun f ((x Int) (y Int)) Int 1),142076
37648,(or (> x x) (<= y (- (f y y) y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),137466
37649,(or (= y (+ y y)) (= y (+ y y))),unknown,139371
37650,(and (> (- (f y x) (f y x)) (f y x)) (> (- (f y x) (f y x)) (f y x))),(define-fun f ((x Int) (y Int)) Int (- 1)),130942
37651,(or (>= y (- y x)) (>= (- y x) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),134846
37652,(or (< (f y y) (+ (f y y) y)) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),124612
37653,(and (>= y (- y x)) (>= y (- y x))),unknown,125080
37654,(and (>= (- x x) y) (>= (- x x) y)),unknown,127855
37655,(and (>= (- y x) (- y x)) (>= (- y x) (- y x))),(define-fun f ((x Int) (y Int)) Int 0),119741
37656,(and (< x y) (< (f y x) x)),unknown,121649
37657,(and (<= (+ (f y y) x) (+ (f y y) x)) (<= (+ (f y y) x) (+ (f y y) x))),(define-fun f ((x Int) (y Int)) Int 0),125232
37658,(and (= (+ (f y x) x) (+ (f y x) x)) (= (+ (f y x) x) (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int 0),127058
37659,(and (< (+ x y) y) (< (+ x y) y)),unknown,124871
37660,(or (>= x y) (> y y)),unknown,119096
37661,(or (= (+ y y) (+ y y)) (= (+ y y) (+ y y))),(define-fun f ((x Int) (y Int)) Int 0),116344
37662,(or (> (f x y) (- x y)) (<= (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 1) y))),127325
37663,(and (= y x) (< y (f x x))),unknown,123145
37664,(and (>= (- x (+ (f x x) (f x x))) (+ (f x x) (f x x))) (>= (- x (+ (f x x) (f x x))) (+ (f x x) (f x x)))),(define-fun f ((x Int) (y Int)) Int (ite (and (= x y) (not (>= (+ y (* (- 4) (div (+ 1 y) 4))) 0))) (div (+ (- 3) y) 4) (div (+ 1 x) 4))),124763
37665,(or (> (+ x (f y x)) (+ x (f y x))) (> x (+ x (f y x)))),(define-fun f ((x Int) (y Int)) Int (- 1)),126561
37666,(and (= (f x x) y) (= (f x x) y)),unknown,132828
37667,(or (= (- y y) x) (= (- y y) x)),unknown,131868
37668,(or (> (+ x y) (f x y)) (> (+ x y) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x y)),124070
37669,(or (= x (f y x)) (= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),123879
37670,(or (= y (- (f x x) (f x x))) (< x x)),unknown,128886
37671,(and (<= (f x x) y) (< x y)),unknown,128334
37672,(and (= (f y x) (+ y y)) (= (f y x) (+ y y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),142307
37673,(or (> y (- (f y y) y)) (>= x (+ y y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 x))),126608
37674,(or (> x (- x y)) (> x (- x y))),unknown,123014
37675,(or (= x (+ x y)) (= x (+ x y))),unknown,127615
37676,(or (= (- (f x y) x) (- (- (f x y) x) y)) (= (- (f x y) x) (- (- (f x y) x) y))),unknown,128774
37677,(or (>= x (f y y)) (>= y x)),(define-fun f ((x Int) (y Int)) Int x),123396
37678,(and (< (+ y y) y) (= y y)),unknown,125752
37679,(and (> (- y (f y y)) (f y y)) (<= x (- y (f y y)))),unknown,129389
37680,(or (> y y) (<= (f y y) (- (f y y) (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),125666
37681,(and (<= (- y (f y x)) (- y (f y x))) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),132106
37682,(and (>= (+ (+ x x) y) (+ (+ x x) y)) (<= (+ x x) y)),unknown,131939
37683,(or (< (f y y) (- (f y y) (f y y))) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),137172
37684,(or (<= (- y (f x y)) x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),129457
37685,(and (< x (f y x)) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),140367
37686,(or (= y (+ (f y y) x)) (>= x (+ (f y y) x))),(define-fun f ((x Int) (y Int)) Int 0),138595
37687,(and (= x (f y x)) (= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),130761
37688,(or (<= x (- (+ (f x y) (f x y)) (+ (f x y) (f x y)))) (<= x (- (+ (f x y) (f x y)) (+ (f x y) (f x y))))),unknown,127201
37689,(or (>= x y) (< (- (f y x) x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 y))),126291
37690,(or (<= x x) (> (- x x) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),120353
37691,(and (< (+ x x) y) (= (- x (+ x x)) y)),unknown,127882
37692,(or (>= y (+ x x)) (>= y (+ x x))),unknown,130020
37693,(or (< (f x x) y) (< y (- (f x x) y))),(define-fun f ((x Int) (y Int)) Int (- 0 1)),163918
37694,(and (>= x (- y x)) (>= x (- y x))),unknown,120326
37695,(or (> (+ (f y y) (+ (f y y) (f y y))) (f y y)) (> (+ (f y y) (+ (f y y) (f y y))) (f y y))),(define-fun f ((x Int) (y Int)) Int 1),125840
37696,(and (= x (+ x y)) (<= (+ x y) (+ x y))),unknown,136898
37697,(and (<= x (- (f x y) y)) (<= y x)),unknown,133648
37698,(or (> y (- (- y (f y x)) (f y x))) (<= (- y (f y x)) (- y (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),126932
37699,(and (>= y (f x y)) (> x (f x y))),(define-fun f ((x Int) (y Int)) Int (ite (>= (+ x (* (- 1) y)) 2) y (+ (- 1) x))),131301
37700,(or (>= (f y x) y) (>= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),131295
37701,(and (> y x) (> y x)),unknown,116176
37702,(or (< (f y x) (+ x y)) (< (f y x) (+ x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x y)),123463
37703,(or (< (- x y) (f y x)) (<= (- x y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 (* (- 1) x) y)),126955
37704,(or (> (f x y) (- (f x y) y)) (>= (f x y) (- (f x y) y))),unknown,123241
37705,(or (<= (f y y) y) (<= (f y y) y)),(define-fun f ((x Int) (y Int)) Int x),135405
37706,(or (<= (f x x) (f x x)) (< y x)),(define-fun f ((x Int) (y Int)) Int 0),129956
37707,(and (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),127444
37708,(or (<= (+ x (+ y y)) (+ y y)) (<= (+ y y) x)),unknown,136167
37709,(or (>= (f x y) (- y y)) (>= (f x y) (- y y))),(define-fun f ((x Int) (y Int)) Int 0),135097
37710,(or (> x y) (> x y)),unknown,134775
37711,(and (< (- x x) y) (< (- x x) y)),unknown,135736
37712,(and (> (f x y) (+ y x)) (> (f x y) x)),(define-fun f ((x Int) (y Int)) Int (ite (>= y 1) (+ 1 x y) (+ 1 x))),154115
37713,(and (> x y) (> x y)),unknown,121553
37714,(or (<= (- x x) (f x x)) (<= (- x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),129484
37715,(or (>= (f x y) (f x y)) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),134374
37716,(or (>= x (+ x x)) (>= x (+ x x))),unknown,137237
37717,(or (<= (- (f x y) (f x y)) x) (<= (- (f x y) (f x y)) x)),unknown,141489
37718,(and (> (f y y) (- y x)) (<= (f y y) y)),unknown,133141
37719,(or (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),146245
37720,(or (< y x) (< y x)),unknown,135037
37721,(or (<= (f x y) x) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),132941
37722,(and (> x y) (< x (f y x))),unknown,128345
37723,(and (= (+ x x) y) (= (+ x x) y)),unknown,129971
37724,(and (> x (f x x)) (<= y (f x x))),unknown,126867
37725,(or (>= (f y y) (f y y)) (>= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),124830
37726,(and (< x y) (= (f y y) (- y (f y y)))),unknown,127925
37727,(or (>= y x) (>= (- y y) y)),unknown,123199
37728,(and (< (f y x) x) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),132022
37729,(or (> x y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),129648
37730,(and (>= y y) (<= (f x x) y)),unknown,118669
37731,(and (>= (+ x x) (- y y)) (>= (+ x x) (- y y))),unknown,132803
37732,(or (< (f x y) (+ (f x y) x)) (<= y x)),unknown,124687
37733,(and (>= (+ x y) (f x x)) (>= (+ x y) (f x x))),unknown,123173
37734,(or (>= (- y y) y) (< x (f y y))),unknown,130165
37735,(and (>= (- x x) x) (> (+ y y) (+ y y))),unknown,129207
37736,(and (= (+ (f x y) (f x y)) (+ (f x y) (f x y))) (= (+ (f x y) (f x y)) (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),127816
37737,(or (>= (f x x) (- x (f x x))) (>= (f x x) (- x (f x x)))),(define-fun f ((x Int) (y Int)) Int (ite (and (= x y) (>= (+ y (* (- 2) (div y 2))) 1)) (div (+ 1 y) 2) (div x 2))),125676
37738,(or (< (f x x) x) (< (f x x) (+ x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),126425
37739,(and (< y (f y x)) (<= (+ (f y x) y) (f y x))),unknown,126304
37740,(and (<= (f x x) y) (<= (f x x) y)),unknown,132667
37741,(or (<= (- y y) x) (<= (- y y) x)),unknown,122947
37742,(or (= (- (f y x) y) x) (= (- (f y x) y) x)),(define-fun f ((x Int) (y Int)) Int (+ x y)),117120
37743,(or (= (f y x) x) (< x y)),(define-fun f ((x Int) (y Int)) Int y),122775
37744,(or (< x (- (f x x) x)) (> (+ x (- (f x x) x)) (- (f x x) x))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 x))),129654
37745,(or (<= (- (f y y) (+ x y)) y) (<= (- (f y y) (+ x y)) y)),unknown,121118
37746,(and (< (+ (f x y) x) y) (< (+ (f x y) x) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) y)),132739
37747,(and (>= (+ (f y y) (f y y)) (- y y)) (= (f y y) (- y y))),(define-fun f ((x Int) (y Int)) Int 0),139710
37748,(or (> y y) (> y y)),unknown,119001
37749,(or (<= x (f x y)) (<= y (+ x x))),(define-fun f ((x Int) (y Int)) Int x),134050
37750,(or (> (f x y) (f x y)) (>= y x)),unknown,122506
37751,(or (< (f x x) y) (< (f x x) y)),unknown,132865
37752,(or (< (f y y) (+ y x)) (= x (- (f y y) y))),Timeout,192695
37753,(and (> (f x y) (f x y)) (= (+ x y) (- (+ x y) y))),unknown,135243
37754,(and (> (+ x y) (+ x y)) (> (+ x y) (f y x))),unknown,125224
37755,(or (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),128737
37756,(or (< (f x x) (+ x (f x x))) (< (f x x) (+ x (f x x)))),unknown,142959
37757,(or (= (+ y y) x) (= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),123681
37758,(and (> (- y (- (f x y) x)) x) (>= x y)),unknown,129681
37759,(or (< (- (f x x) x) (f x x)) (< (- (f x x) x) (f x x))),unknown,117447
37760,(or (< (f y x) y) (< (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),125591
37761,(and (> y x) (>= (- x y) (f y y))),unknown,119199
37762,(or (<= y x) (<= y x)),unknown,117566
37763,(and (= (f x y) (- (f x y) x)) (>= y x)),unknown,128326
37764,(and (< (- x (- x y)) (- x y)) (< (- x (- x y)) (- x y))),unknown,122301
37765,(or (<= (f x x) y) (<= (f x x) y)),unknown,124438
37766,(and (< y (+ y (f x x))) (< y (+ y (f x x)))),(define-fun f ((x Int) (y Int)) Int 1),125329
37767,(or (<= x (- x y)) (= (f y y) (- x y))),unknown,149540
37768,(and (<= (f y x) (f y x)) (>= y (- y x))),unknown,117949
37769,(and (>= y (f x x)) (>= y (f x x))),unknown,123231
37770,(or (= y x) (>= x (- (+ x (f y x)) x))),(define-fun f ((x Int) (y Int)) Int y),132872
37771,(and (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),124044
37772,(or (< (f y x) (+ (- x (f y x)) y)) (< y y)),(define-fun f ((x Int) (y Int)) Int (div (+ (- 1) x y) 2)),122426
37773,(and (< (- y y) x) (> (f y x) y)),unknown,126431
37774,(and (= x y) (= x y)),unknown,117627
37775,(and (>= x (+ (f y x) y)) (= (+ x x) (+ x x))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),128816
37776,(and (> (+ x y) (f x x)) (> (+ x y) (f x x))),unknown,121393
37777,(or (> (f x y) (+ y (f x y))) (> (f x y) (+ y (f x y)))),unknown,127871
37778,(or (< (f x x) x) (< (f x x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),122828
37779,(or (<= (- (f y x) y) y) (<= (- (f y x) y) y)),(define-fun f ((x Int) (y Int)) Int (* 2 x)),128904
37780,(and (< (f y y) x) (> (- x x) (f y y))),unknown,125403
37781,(or (= x y) (>= (f x x) y)),Timeout,190778
