S No., Constraints, Programs, Exec. Time
2314,(or (< (f y x) (- y x)) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),136632
2315,(and (> (f y y) y) (> (f y y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),121182
2316,(and (< x (- (f x x) y)) (< x (- (f x x) y))),unknown,109456
2317,(and (> (- y y) (+ (f y y) x)) (< (+ (f y y) x) x)),unknown,104998
2318,(and (<= y (f x y)) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),116908
2319,(or (> y x) (> (+ y x) x)),unknown,108928
2320,(or (>= (+ y y) (f x y)) (>= (+ y y) (f x y))),(define-fun f ((x Int) (y Int)) Int (* 2 y)),108979
2321,(and (>= (f x y) (- x (- (f x y) x))) (>= (f x y) (- x (- (f x y) x)))),(define-fun f ((x Int) (y Int)) Int x),117513
2322,(or (= (f x y) (f x y)) (= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),112478
2323,(and (<= y (- (- (f y y) (f y y)) (- (f y y) (f y y)))) (>= x (f y y))),unknown,117678
2324,(or (> (- (+ (f y y) x) x) (- (+ (f y y) x) x)) (> (- (+ (f y y) x) x) (- (+ (f y y) x) x))),unknown,114022
2325,(or (>= (- x y) y) (= x y)),unknown,118738
2326,(and (>= x x) (>= (f x y) (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),115944
2327,(or (> x x) (< (- y x) (- x x))),unknown,107047
2328,(and (= (+ y x) (+ y x)) (< (- (f y x) (+ y x)) (+ y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 x) (* 2 y))),117791
2329,(and (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),109246
2330,(or (< (f x y) (f x y)) (< (f x y) (f x y))),unknown,114740
2331,(and (>= y (f y y)) (< (- (f y y) y) x)),unknown,112353
2332,(or (>= y y) (< y x)),(define-fun f ((x Int) (y Int)) Int 0),120803
2333,(and (= (f x y) y) (>= (+ x y) x)),unknown,127378
2334,(and (>= (+ y (+ y (f x x))) (+ y (f x x))) (<= x (+ y (f x x)))),unknown,112127
2335,(and (> (f y y) (- y (+ (f y y) (f y y)))) (> (f y y) (- y (+ (f y y) (f y y))))),(define-fun f ((x Int) (y Int)) Int (ite (and (= x y) (>= (+ y (* (- 3) (div (+ 1 y) 3))) 0)) (div (+ 3 y) 3) (div (+ 1 x) 3))),129394
2336,(or (> x y) (< (f x x) y)),Timeout,158640
2337,(and (= (+ x y) (f x y)) (< (+ x y) x)),unknown,111657
2338,(or (<= x (- (f y y) (f y y))) (> x (f y y))),(define-fun f ((x Int) (y Int)) Int 0),126982
2339,(or (<= (- x x) y) (< (f y x) (- x x))),(define-fun f ((x Int) (y Int)) Int (- 1)),115807
2340,(or (< y (f x y)) (<= (+ y (f x y)) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),115509
2341,(and (<= (f x x) (+ (+ y y) (f x x))) (<= (f x x) (+ (+ y y) (f x x)))),unknown,113274
2342,(and (<= (f y x) y) (<= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),111689
2343,(or (< y x) (< y x)),unknown,108249
2344,(and (< y y) (>= y x)),unknown,105322
2345,(and (< (+ y (f y y)) x) (< (+ y (f y y)) x)),unknown,104178
2346,(and (> x y) (> (- x x) x)),unknown,114184
2347,(and (>= (+ x (f y x)) x) (>= x (f y x))),unknown,113944
2348,(or (< x (+ x (f y y))) (< y (f y y))),(define-fun f ((x Int) (y Int)) Int 1),126937
2349,(and (> y x) (> y x)),unknown,111919
2350,(or (>= x (f y x)) (= y x)),(define-fun f ((x Int) (y Int)) Int y),116756
2351,(and (>= y (- (f y y) (f y y))) (>= y (- (f y y) (f y y)))),unknown,109738
2352,(and (> (f y x) (+ y y)) (> (f y x) (+ y y))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 x))),129551
2353,(or (= (f y x) y) (= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),106717
2354,(and (>= x (- y y)) (>= x (- y y))),unknown,116287
2355,(and (>= y x) (>= (f x y) (f x y))),unknown,111419
2356,(or (> y (+ y y)) (> y (+ y y))),unknown,118251
2357,(and (<= x (- (f x y) (f x y))) (> x x)),unknown,111917
2358,(or (= x (- (f y x) (f y x))) (>= (- y x) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),114217
2359,(or (>= (+ (f x x) x) (f x x)) (>= (+ (f x x) x) (f x x))),unknown,110488
2360,(and (< y x) (>= (- y y) (f x x))),unknown,109757
2361,(or (< y x) (< y x)),unknown,110950
2362,(or (> (+ x x) (f x y)) (> (+ x x) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 x))),128569
2363,(or (< (f y y) (f y y)) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),107470
2364,(and (> y x) (> y x)),unknown,113722
2365,(and (< (f x x) y) (< (f x x) y)),unknown,108070
2366,(and (> (- (f x y) (f x y)) (- (f x y) (f x y))) (<= (- (f x y) (f x y)) x)),unknown,102451
2367,(and (< (- x (f y x)) x) (< (- x (f y x)) x)),(define-fun f ((x Int) (y Int)) Int 1),113466
2368,(or (>= (+ y (f x y)) y) (>= (+ y (f x y)) y)),(define-fun f ((x Int) (y Int)) Int 0),118984
2369,(or (= (- (f y x) (f y x)) (- (f y x) (f y x))) (>= (- (f y x) (f y x)) y)),(define-fun f ((x Int) (y Int)) Int 0),115034
2370,(and (>= (f x y) y) (<= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),113678
2371,(or (>= (f y y) x) (= (+ x (f y y)) y)),Timeout,138697
2372,(or (= x y) (>= (- (f y x) (f y x)) (- (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),110061
2373,(and (> (+ x x) x) (= x (f y y))),unknown,116987
2374,(and (<= x y) (<= x y)),unknown,104172
2375,(and (<= x (f x x)) (> (+ x x) (+ x x))),unknown,119886
2376,(or (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),109240
2377,(or (= x y) (>= (+ (f y x) y) (+ (f y x) y))),(define-fun f ((x Int) (y Int)) Int 0),113365
2378,(and (>= (- x x) y) (>= (- x x) y)),unknown,111413
2379,(or (<= y (- x y)) (>= (- x y) y)),unknown,105279
2380,(and (<= x (- y x)) (<= x (- y x))),unknown,113356
2381,(or (>= (- y x) x) (>= (- y x) x)),unknown,107285
2382,(or (>= (+ x x) (f x y)) (>= (+ x x) (f x y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),115902
2383,(or (< x y) (< x y)),unknown,107973
2384,(and (< x (- (f y y) y)) (< x (- (f y y) y))),unknown,114653
2385,(or (< y x) (= (+ y (- (f y y) y)) y)),(define-fun f ((x Int) (y Int)) Int x),110760
2386,(or (>= x (- y x)) (= (f y y) y)),(define-fun f ((x Int) (y Int)) Int x),116507
2387,(or (>= (- (f y y) y) y) (<= x (- (f y y) y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),114444
2388,(or (>= (- x x) (+ x x)) (= x (+ x x))),unknown,115556
2389,(or (>= (f y y) (+ y y)) (>= (f y y) (+ y y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),117422
2390,(or (>= y (- (f y x) x)) (>= y (- (f y x) x))),(define-fun f ((x Int) (y Int)) Int (+ x y)),104364
2391,(or (> (f x y) y) (< (f x y) (- (f x y) y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),114795
2392,(or (> y (- (f y x) (f y x))) (> y (- (f y x) (f y x)))),unknown,118681
2393,(or (>= (- x x) (f y x)) (<= (f y x) y)),(define-fun f ((x Int) (y Int)) Int 0),109360
2394,(and (< (+ y x) (f y y)) (< (+ y x) (f y y))),unknown,115350
2395,(or (<= (f x y) (f x y)) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),110973
2396,(or (> (- (f x x) y) y) (<= (f x x) y)),(define-fun f ((x Int) (y Int)) Int 0),129667
2397,(and (= y (+ y y)) (= y (+ y y))),unknown,130858
2398,(and (<= (+ y (f y y)) (f y y)) (<= (+ y (f y y)) (f y y))),unknown,149750
2399,(or (< y (f x x)) (< y (f x x))),unknown,122883
2400,(and (>= (f x x) (f x x)) (>= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),116473
2401,(or (> (f y x) x) (>= x (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int 0),115893
2402,(and (= (f y x) (+ (f y x) y)) (> (- y y) x)),unknown,121140
2403,(and (<= x (+ y (f y x))) (<= x (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),114243
2404,(or (> (+ (f x x) x) (f x x)) (= (+ (f x x) x) (+ (f x x) (+ (f x x) x)))),(define-fun f ((x Int) (y Int)) Int 0),117196
2405,(or (> x y) (> x y)),unknown,105289
2406,(or (<= (+ x (f x y)) (+ x (f x y))) (<= (+ x (f x y)) (+ x (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),110777
2407,(and (> (+ y x) y) (> (+ y x) y)),unknown,115536
2408,(or (= (- x x) (f y y)) (<= (- x x) y)),(define-fun f ((x Int) (y Int)) Int 0),123514
2409,(or (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),117648
2410,(or (> (+ (f y x) (f y x)) (+ (f y x) (f y x))) (> (+ (f y x) (f y x)) (+ (f y x) (f y x)))),unknown,108460
2411,(or (< (+ (f x x) (- x y)) x) (< (+ (f x x) (- x y)) x)),unknown,110745
2412,(or (> y (f x y)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),118720
2413,(or (< (f x x) (+ x y)) (< (f x x) (+ x y))),unknown,106147
2414,(and (<= (f y x) (- y x)) (<= y x)),unknown,121241
2415,(or (> y (+ x (f x x))) (> y (+ x (f x x)))),unknown,113606
2416,(or (> (f y x) (- x x)) (< x y)),(define-fun f ((x Int) (y Int)) Int 1),121203
2417,(and (> (- (- y y) (f y y)) (- (- y y) (f y y))) (> (- (- y y) (f y y)) (- (- y y) (f y y)))),unknown,107640
2418,(or (> x (+ y (f x y))) (< x y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x (* (- 1) y))),116264
2419,(and (>= (- x (f x x)) (f x x)) (>= (- x (f x x)) (f x x))),(define-fun f ((x Int) (y Int)) Int (ite (and (= x y) (not (>= (+ y (* (- 2) (div (+ 1 y) 2))) 0))) (div (+ (- 1) y) 2) (div (+ 1 x) 2))),125325
2420,(and (> (+ x y) y) (<= y (f y x))),unknown,111245
2421,(or (>= y x) (>= y x)),unknown,118312
2422,(or (< (- y x) x) (< (- y x) x)),unknown,112357
2423,(or (>= y (f y y)) (<= (- (f y y) x) (- (f y y) (- (f y y) x)))),(define-fun f ((x Int) (y Int)) Int x),117105
2424,(and (<= (+ y (f x x)) y) (>= (+ y (f x x)) x)),unknown,110647
2425,(or (< y y) (<= (+ x y) (f y y))),unknown,96210
2426,(or (> (+ (f x x) y) x) (> (+ (f x x) y) x)),unknown,114459
2427,(or (= x (f y x)) (< (f y x) (+ x y))),(define-fun f ((x Int) (y Int)) Int y),115854
2428,(or (>= (f y y) y) (<= y (+ (f y y) x))),(define-fun f ((x Int) (y Int)) Int x),121625
2429,(and (> y (- y x)) (= x (- y x))),unknown,119030
2430,(or (<= (- (f y y) (f y y)) y) (>= (f y y) x)),unknown,110389
2431,(and (= (- x x) x) (= (- x x) x)),unknown,118425
2432,(or (< y (f y y)) (< y (f y y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),97963
2433,(or (< (- (f y x) x) y) (< (- (f y x) x) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x y)),125959
2434,(and (= (+ y y) x) (= (+ y y) x)),unknown,121535
2435,(or (<= (f x y) (+ (f x y) y)) (<= (f x y) (+ (f x y) y))),unknown,115157
2436,(and (= x (- (- y y) y)) (> (f y x) (f y x))),unknown,107941
2437,(or (> (f x x) y) (= (f x x) (- (f x x) y))),Timeout,150298
2438,(and (= (- x (f x x)) (f x x)) (= (- x (f x x)) (f x x))),unknown,118260
2439,(or (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),82116
2440,(or (= (+ (+ x y) x) x) (= (+ (+ x y) x) x)),unknown,98065
2441,(or (>= y y) (>= (- x x) (- x x))),(define-fun f ((x Int) (y Int)) Int 0),109582
2442,(and (<= (- (+ x y) (f x x)) (- (+ x y) (f x x))) (<= (- (+ x y) (f x x)) (- (+ x y) (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),114463
2443,(or (> (+ (f y y) (f y y)) x) (<= (+ (f y y) (f y y)) x)),(define-fun f ((x Int) (y Int)) Int 0),103315
2444,(or (= x y) (<= (- (- y (f x y)) y) y)),(define-fun f ((x Int) (y Int)) Int (* (- 1) y)),120681
2445,(or (>= (f x x) y) (>= x (- (+ y y) x))),unknown,103342
2446,(or (= (- x x) (f x y)) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (ite (>= y (- 1)) (ite (>= y 1) (+ 1 y) 1) (- 1))),119000
2447,(or (<= x (f x y)) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),114124
2448,(or (< (+ y (f x y)) (+ y (f x y))) (< (+ y (f x y)) (+ y (f x y)))),unknown,99203
2449,(or (< (- (f x y) x) (- (f x y) x)) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),105516
2450,(and (> (f y x) (- y (f y x))) (< (- y (f y x)) x)),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (* (- 1) y))) (let ((_let_1 (+ 1 x))) (let ((_let_2 (div _let_1 2))) (ite (>= (+ x (* (- 2) y)) (- 1)) (+ 1 x _let_0) (ite (and (not (>= (+ x (* (- 2) _let_2)) 0)) (not (>= (+ x _let_0 (* (- 1) _let_2)) 0))) _let_2 (div (+ 2 x) 2))))))),130070
2451,(and (<= y (- x x)) (<= y (- x x))),unknown,108022
