S No., Constraints, Programs, Exec. Time
10382,(or (= x x) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int 0),63486
10383,(and (<= (f x y) (f x y)) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),67164
10384,(or (>= (f x y) (+ x (f x y))) (>= (f x y) (+ x (f x y)))),unknown,57547
10385,(or (> (+ (f x x) x) (+ (f x x) x)) (> (+ (f x x) x) (+ (f x x) x))),unknown,61829
10386,(or (>= (f x y) y) (>= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),63003
10387,(and (> y x) (> (f x y) y)),unknown,68706
10388,(or (>= (+ (f y y) (f y y)) x) (>= (+ (f y y) (f y y)) x)),unknown,55034
10389,(or (= (- x (f x x)) (f x x)) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),63777
10390,(or (= y (+ x y)) (= y (+ x y))),unknown,68235
10391,(or (= y (f x x)) (= y (f x x))),unknown,71677
10392,(or (< y (- x y)) (< y (- x y))),unknown,55743
10393,(and (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),61179
10394,(and (<= x x) (> x (f x x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),63983
10395,(or (= (f x x) x) (<= (+ x (f x x)) (+ x (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),57413
10396,(or (<= (f x y) (f x y)) (>= (f x y) (- y y))),(define-fun f ((x Int) (y Int)) Int 0),58272
10397,(and (>= y y) (>= x y)),unknown,65253
10398,(and (> y (f x x)) (> y (f x x))),unknown,58952
10399,(and (= x (- (f x x) y)) (>= (- (f x x) y) (f x x))),Timeout,132924
10400,(and (= (f y x) y) (< x y)),unknown,62406
10401,(or (< (f y x) y) (= (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),75203
10402,(or (= (+ x (f x x)) y) (= (+ x (f x x)) y)),Timeout,136700
10403,(or (<= (+ (- y x) x) (- y x)) (<= (f x x) y)),unknown,60215
10404,(and (< (- x y) (f y y)) (< (- x y) (f y y))),unknown,65906
10405,(and (>= (- x (+ x (f y y))) y) (>= (- x (+ x (f y y))) y)),(define-fun f ((x Int) (y Int)) Int (* (- 1) x)),59149
10406,(and (<= y x) (<= y x)),unknown,60701
10407,(and (> (+ x y) (+ x x)) (> (+ x y) (+ x x))),unknown,61089
10408,(and (>= y (- (f y x) (f y x))) (>= y (- (f y x) (f y x)))),unknown,64843
10409,(and (= y (f x x)) (= y (f x x))),unknown,62937
10410,(or (= (f x x) x) (>= x y)),(define-fun f ((x Int) (y Int)) Int x),63380
10411,(or (>= (- y (f x y)) (f x y)) (>= (- y (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int (div y 2)),71569
10412,(and (< (- (f x x) y) (f x x)) (< x x)),unknown,59282
10413,(and (<= (- (f x x) y) x) (<= (- (f x x) y) x)),unknown,72818
10414,(and (= y y) (<= (- y (f y x)) y)),(define-fun f ((x Int) (y Int)) Int 0),71640
10415,(or (< y (f x y)) (= (+ y y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),62514
10416,(and (>= (f y x) x) (>= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),64375
10417,(and (< (f y x) (f y x)) (< (f y x) (f y x))),unknown,63617
10418,(or (= (+ x x) y) (= (+ x x) y)),unknown,61002
10419,(or (= x x) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),60585
10420,(and (>= (f x y) x) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),60091
10421,(or (<= (+ (f x x) y) y) (<= (+ (f x x) y) y)),(define-fun f ((x Int) (y Int)) Int 0),65715
10422,(or (= (f x y) x) (< (f x y) y)),(define-fun f ((x Int) (y Int)) Int x),58686
10423,(and (>= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),61336
10424,(and (< (+ x (f y x)) y) (< (+ x (f y x)) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x (* (- 1) y))),65324
10425,(and (> y (+ y (- x (f y y)))) (> y (+ y (- x (f y y))))),unknown,62004
10426,(or (= (- (- x x) (- x x)) (f y x)) (= (- (- x x) (- x x)) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),64699
10427,(or (>= x (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),64995
10428,(and (> x y) (> x y)),unknown,267092
10429,(or (>= y (+ (+ (f y x) y) (f y x))) (>= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),61876
10430,(and (= y x) (>= x (f y y))),unknown,62888
10431,(or (= (f x x) x) (= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),57740
10432,(and (< (- x (f y y)) x) (= (- x (f y y)) (- x (f y y)))),(define-fun f ((x Int) (y Int)) Int 1),65120
10433,(or (= y (+ x (f y y))) (= y (+ x (f y y)))),unknown,108877
10434,(or (> x y) (<= y x)),unknown,60686
10435,(or (> (f x y) y) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),60719
10436,(or (> (+ x y) y) (= y x)),unknown,64584
10437,(or (>= (f x x) x) (>= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),63317
10438,(or (< x y) (>= y (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int (ite (and (not (>= (+ x (* (- 1) y)) 1)) (not (>= x 2))) (div (+ (- 1) x) 2) 1)),61739
10439,(or (<= x (- x y)) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),55055
10440,(or (> (f x x) x) (<= (+ (f x x) (f x x)) (+ (f x x) (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),61329
10441,(and (>= (+ y (f x x)) (+ y (f x x))) (< (f x x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),75871
10442,(and (> x (- y y)) (> x (- y y))),unknown,64519
10443,(and (> (+ x (f x x)) y) (>= (+ x (f x x)) (f x x))),unknown,78359
10444,(and (>= (- (f y y) x) (- (f y y) x)) (= y x)),unknown,73726
10445,(or (> (f x x) (- (f x x) (f x x))) (> (f x x) (- (f x x) (f x x)))),(define-fun f ((x Int) (y Int)) Int 1),58872
10446,(or (<= x (- (f y y) (f y y))) (<= x (- (f y y) (f y y)))),unknown,66865
10447,(and (>= (- x x) y) (>= (- x x) y)),unknown,60452
10448,(or (> y (+ (f y x) x)) (> y (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x (* (- 1) y))),65147
10449,(or (= x (+ (f x x) x)) (= x (+ (f x x) x))),(define-fun f ((x Int) (y Int)) Int 0),56334
10450,(or (> x (f x x)) (> x (f x x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),71488
10451,(or (> (- (f x y) (f x y)) x) (> (- (f x y) (f x y)) x)),unknown,61370
10452,(or (= y y) (<= y x)),(define-fun f ((x Int) (y Int)) Int 0),59290
10453,(or (>= (- x (- (f x x) x)) (f x x)) (< (- (f x x) x) (- (f x x) x))),(define-fun f ((x Int) (y Int)) Int x),63884
10454,(or (>= (+ x y) (+ y (+ x y))) (< (f y y) (+ x y))),unknown,64481
10455,(and (< (+ x y) (f x x)) (< (+ x y) x)),unknown,56191
10456,(or (>= y (f y y)) (= y (- x (f y y)))),(define-fun f ((x Int) (y Int)) Int x),60640
10457,(or (> y y) (> (f y y) (f y y))),unknown,75402
10458,(or (> (f y x) x) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),62708
10459,(and (>= (+ x x) (+ x x)) (>= (+ x x) (+ x x))),(define-fun f ((x Int) (y Int)) Int 0),58544
10460,(and (>= (- y y) x) (>= x (- y (- y y)))),unknown,59483
10461,(and (< x x) (< x x)),unknown,62923
10462,(and (< (- x x) (+ x x)) (< (- x x) (+ x x))),unknown,54815
10463,(or (>= (f x x) (f x x)) (> (f x x) (- x (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),69525
10464,(or (<= (+ (+ y x) (+ y x)) (+ (+ y x) (+ y x))) (> x (+ y x))),(define-fun f ((x Int) (y Int)) Int 0),65019
10465,(or (> (- (+ (f y y) y) y) y) (> (- (+ (f y y) y) y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),62276
10466,(or (< (- x y) x) (> (f y x) (- x (f y x)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 y))) (let ((_let_1 (div _let_0 2))) (ite (and (>= (+ y (* (- 2) _let_1)) 0) (not (>= x 1))) (div (+ 2 y) 2) _let_1)))),64581
10467,(or (>= (- y (f y y)) (f y y)) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),63633
10468,(or (< x (+ (+ (f y x) x) y)) (< x (+ (+ (f y x) x) y))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* (- 1) x))),60562
10469,(or (> (+ x x) (+ (+ x x) (f x x))) (= (+ x x) (f x x))),(define-fun f ((x Int) (y Int)) Int (- 1)),60426
10470,(or (> (f y x) (f y x)) (= (f y x) (+ (f y x) x))),unknown,66725
10471,(or (= (+ x y) (+ x y)) (= (+ x y) (+ x y))),(define-fun f ((x Int) (y Int)) Int 0),66345
10472,(and (>= (- (f x x) (f x x)) (f x x)) (>= (- (f x x) (f x x)) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),61239
10473,(or (< (f x x) (- (- y x) y)) (< (f x x) (- (- y x) y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x))),63901
10474,(and (= y (- (f y x) x)) (= y y)),(define-fun f ((x Int) (y Int)) Int (+ x y)),64045
10475,(or (<= (f x y) y) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),57783
10476,(and (> (- (f x y) x) (+ x y)) (>= (- (f x y) x) (f x y))),unknown,62605
10477,(or (>= y x) (>= y x)),unknown,62338
10478,(and (= (f x y) y) (= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),61779
10479,(and (<= x (f x y)) (<= x (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (div x 2))) (let ((_let_1 (+ 1 x))) (let ((_let_2 (div _let_1 2))) (ite (and (not (>= (+ x (* (- 1) _let_0)) 1)) (not (>= (+ x (* (- 2) _let_0)) 1))) _let_0 (ite (and (not (>= (+ x (* (- 1) _let_2)) 1)) (not (>= (+ x (* (- 2) _let_2)) 1))) _let_2 x)))))),64120
10480,(or (> (f x y) (+ x x)) (> (f x y) (+ x x))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 x))),67916
10481,(or (= (- x (f y x)) y) (= (- x (f y x)) y)),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),59980
10482,(and (<= (- x x) (f y x)) (< y x)),unknown,58134
10483,(and (< (- (f y y) (f y y)) x) (< y (+ x y))),unknown,61165
10484,(and (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),69334
10485,(and (= y x) (= y x)),unknown,58161
10486,(and (= (+ y y) (+ (f y x) x)) (= (+ y y) (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int (+ (* 2 x) (* (- 1) y))),57635
10487,(or (> y (- (f y x) (f y x))) (<= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),65180
10488,(and (= (+ y x) y) (>= (- y (f x y)) (f x y))),unknown,61214
10489,(or (= y (- y (f y y))) (= y (- y (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),64775
10490,(and (< (f x x) (f x x)) (< (- (+ y (f x x)) (f x x)) (f x x))),unknown,62260
10491,(and (= (+ (f x x) (f x x)) x) (= (+ (f x x) (f x x)) x)),unknown,70736
10492,(or (= (f y y) y) (>= x y)),(define-fun f ((x Int) (y Int)) Int x),61977
10493,(and (> (f x y) x) (>= (+ (+ (f x y) y) y) (f x y))),unknown,66166
10494,(or (= (+ (- y y) (- y y)) (+ (- y y) (- y y))) (= (+ (- y y) (- y y)) (+ (- y y) (- y y)))),(define-fun f ((x Int) (y Int)) Int 0),64475
10495,(and (<= (+ x x) y) (< (- (f y x) y) (f y x))),unknown,60985
10496,(or (>= (- y y) (- y x)) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),58300
10497,(and (= (+ x y) y) (= (+ x y) y)),unknown,69159
10498,(or (<= (- (f y x) (f y x)) (f y x)) (<= (- (f y x) (f y x)) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),59106
10499,(or (< (- y (f x y)) y) (< (- y (f x y)) y)),(define-fun f ((x Int) (y Int)) Int 1),63497
10500,(or (> (- x x) (- x x)) (> (- x x) (- x x))),unknown,58230
10501,(and (<= x (f x x)) (<= x (f x x))),(define-fun f ((x Int) (y Int)) Int x),74374
10502,(and (= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),57134
10503,(or (>= (+ x x) (+ y (f x y))) (>= y (+ x x))),(define-fun f ((x Int) (y Int)) Int (+ (* 2 x) (* (- 1) y))),59532
10504,(and (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),66014
10505,(and (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),58271
10506,(or (>= (f y y) (+ (f y y) x)) (<= (- x x) (- x x))),(define-fun f ((x Int) (y Int)) Int 0),62310
10507,(and (>= x (- y (- (f x y) (f x y)))) (>= y (f x y))),unknown,63700
10508,(or (< (f y x) (f y x)) (< (f y x) (f y x))),unknown,66663
10509,(and (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),62876
10510,(or (= x (f x y)) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),70460
10511,(or (> (f x x) (- y y)) (> (f x x) x)),(define-fun f ((x Int) (y Int)) Int 1),75434
10512,(and (<= (f x x) (+ y y)) (> y (+ y y))),unknown,70625
10513,(and (> (f y y) (f y y)) (> (f y y) (f y y))),unknown,63833
10514,(or (= (+ x (f y y)) x) (<= x (f y y))),(define-fun f ((x Int) (y Int)) Int 0),70672
10515,(or (= x y) (= x y)),unknown,61137
10516,(and (= y y) (<= x (+ y y))),unknown,55839
10517,(or (>= (+ x x) (f x x)) (> y (f x x))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),66652
10518,(or (< (+ (f x y) (f x y)) (+ (f x y) (+ (f x y) (f x y)))) (> x (f x y))),(define-fun f ((x Int) (y Int)) Int 1),68956
10519,(or (<= (+ y x) (f y y)) (<= (+ y x) (f y y))),unknown,57368
10520,(and (< y y) (< y y)),unknown,64445
10521,(or (< (f y x) y) (= (- y y) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),67182
10522,(or (<= (f x x) (+ (f x x) x)) (<= (f x x) (+ (f x x) x))),unknown,56510
10523,(and (= y (- x y)) (= y (- x y))),unknown,231832
10524,(or (<= (f y x) (f y x)) (>= (+ x x) x)),(define-fun f ((x Int) (y Int)) Int 0),73170
10525,(and (> y (f x x)) (> y (f x x))),unknown,65133
10526,(and (= (f x x) y) (<= x x)),unknown,67248
10527,(and (<= (+ x y) x) (<= (+ x y) x)),unknown,58557
10528,(and (> (- x (f x x)) (f x x)) (> (- x (f x x)) (f x x))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (div y 2))) (ite (and (= x y) (not (>= y 1))) (ite (>= (+ y (* (- 2) _let_0)) 1) _let_0 (div (+ (- 2) y) 2)) 0))),66400
10529,(and (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),64006
10530,(or (< (- x (f x x)) (f x x)) (< (- x (f x x)) (f x x))),(define-fun f ((x Int) (y Int)) Int (ite (and (= x y) (>= (+ y (* (- 2) (div (+ 1 y) 2))) 0)) (div (+ 2 y) 2) (div (+ 1 x) 2))),63727
10531,(and (= (f x x) (- y y)) (< x y)),unknown,67777
10532,(or (<= x (f x x)) (<= x (f x x))),(define-fun f ((x Int) (y Int)) Int x),63680
10533,(or (> y x) (> x y)),unknown,63459
10534,(and (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),56201
10535,(or (= y (- x x)) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),63768
10536,(and (> y y) (= (f y y) x)),unknown,62338
10537,(or (<= (- y x) y) (<= (- y x) y)),unknown,64092
10538,(and (<= (- y y) x) (<= (- y y) x)),unknown,60138
10539,(and (> x y) (> x y)),unknown,61286
10540,(or (>= x (+ x y)) (>= x (+ x y))),unknown,66209
10541,(or (>= x x) (< (+ (f x y) (f x y)) (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),59758
10542,(or (<= x (f y y)) (<= x (f y y))),unknown,69227
10543,(or (= (+ x x) (f y x)) (>= (+ x x) x)),(define-fun f ((x Int) (y Int)) Int (* 2 y)),66830
10544,(and (> x (+ (f x y) (f x y))) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int (ite (and (>= x 1) (>= y 0)) 0 (ite (>= (+ x (* (- 2) y)) 1) y (div (+ (- 2) x) 2)))),64377
10545,(and (>= y (f x x)) (>= y (f x x))),unknown,71519
10546,(or (> (+ y y) x) (>= x y)),unknown,66224
10547,(and (> (- y (f y x)) (- y (f y x))) (> (- y (f y x)) (- y (f y x)))),unknown,57095
10548,(and (>= (+ y x) (+ y x)) (= (+ y x) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ x y)),61954
10549,(and (<= (- (f y y) y) y) (> y (- (f y y) y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 x))),62480
10550,(or (> (- (f y y) (f y y)) (- (f y y) (f y y))) (<= (f y y) y)),(define-fun f ((x Int) (y Int)) Int x),67823
10551,(or (< (f x x) y) (= (+ (f x x) (f x x)) x)),unknown,61692
10552,(and (<= y (f y y)) (<= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),68501
10553,(and (= (- y y) y) (> y (f x y))),unknown,67088
10554,(or (<= y x) (<= y x)),unknown,62520
10555,(and (= y y) (>= (- y (+ x y)) (f y y))),unknown,58436
10556,(or (<= x y) (<= x y)),unknown,60850
10557,(and (> y y) (> y y)),unknown,65976
10558,(or (> y (- (f x x) (f x x))) (>= x (f x x))),(define-fun f ((x Int) (y Int)) Int x),61224
10559,(or (<= y (f y x)) (>= (- (- (f y x) x) (f y x)) y)),(define-fun f ((x Int) (y Int)) Int x),65853
10560,(or (>= y (+ x y)) (>= y (+ x y))),unknown,65766
10561,(and (> y x) (= (+ (f x y) y) y)),unknown,61441
10562,(and (= (+ y y) x) (= x (+ y y))),unknown,63049
10563,(and (= (- y (f y x)) x) (>= y x)),unknown,63698
10564,(and (= y x) (<= (- y (f y x)) y)),unknown,60841
10565,(and (< (f y y) (f y y)) (> (- (f y y) y) (f y y))),unknown,66423
10566,(and (<= (- (f x y) y) (- (f x y) y)) (<= (- (f x y) y) (- (f x y) y))),(define-fun f ((x Int) (y Int)) Int 0),59838
10567,(and (>= (f x y) x) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),67656
10568,(and (<= (f y x) y) (>= (+ (f y x) y) (+ (f y x) y))),(define-fun f ((x Int) (y Int)) Int x),57853
10569,(and (= x (f y y)) (= x (f y y))),unknown,98789
10570,(and (< x (f x x)) (>= x x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),67576
10571,(or (<= (+ y (f y x)) x) (<= (f y x) (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),75113
10572,(or (< (- y x) (- y (f y y))) (< (- y x) (- y (f y y)))),unknown,55712
10573,(and (> (+ (f x x) y) y) (> (+ (f x x) y) y)),(define-fun f ((x Int) (y Int)) Int 1),73501
10574,(and (<= (f y x) (+ x x)) (<= (f y x) (+ x x))),(define-fun f ((x Int) (y Int)) Int (* 2 y)),69114
10575,(and (> x (+ x (f x y))) (<= (+ x (f x y)) (f x y))),unknown,72293
10576,(or (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),61503
10577,(or (<= x (- (f x x) x)) (< (f x x) (- y x))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),78933
10578,(or (< (f x x) y) (< (f x x) y)),unknown,57131
10579,(and (< (f x x) (f x x)) (< (f x x) (f x x))),unknown,61186
10580,(and (= y (- (f x y) x)) (< x y)),unknown,60665
10581,(and (< (f x x) x) (< (f x x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),71727
10582,(or (>= x (f x x)) (>= x (f x x))),(define-fun f ((x Int) (y Int)) Int x),63866
10583,(and (<= (f y x) (f y x)) (> (+ (f y x) x) (f y x))),unknown,59933
10584,(or (<= (f x y) (- (f x y) y)) (<= (f x y) (- (f x y) y))),unknown,62822
10585,(and (>= y (- x x)) (>= y (- x x))),unknown,58774
10586,(or (> y y) (> (- x y) y)),unknown,64112
10587,(or (< x y) (< x y)),unknown,58796
10588,(or (< y (- y x)) (< y (- y x))),unknown,69367
10589,(or (< x (+ (f y y) (f y y))) (< x (+ (f y y) (f y y)))),unknown,62655
10590,(or (<= x (- (f y y) (f y y))) (<= x (- (f y y) (f y y)))),unknown,64508
10591,(and (<= (+ x y) (f x y)) (<= (+ x y) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ x y)),62853
10592,(or (= (- y x) (- y x)) (> (- y x) (- y x))),(define-fun f ((x Int) (y Int)) Int 0),57293
10593,(and (= (f y y) y) (= (f y y) y)),(define-fun f ((x Int) (y Int)) Int x),61607
10594,(and (>= (+ y (f x y)) (+ y (f x y))) (>= (+ y (f x y)) (+ y (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),62763
10595,(or (>= y x) (> y (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x (* (- 1) y))),60880
10596,(or (= (- (f y y) x) x) (= (- (f y y) x) x)),Timeout,140504
10597,(and (= (- (f y x) x) x) (<= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int (* 2 y)),56208
10598,(or (>= (- y x) (- (- y x) x)) (<= (- y x) (f y y))),unknown,72822
10599,(or (= (f y x) (f y x)) (= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),66691
10600,(and (= x (f x y)) (> (f x y) x)),unknown,64577
10601,(or (> x (+ (f x x) x)) (> x (+ (f x x) x))),(define-fun f ((x Int) (y Int)) Int (- 1)),59657
10602,(and (>= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),64672
10603,(or (> y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),56398
10604,(and (= (+ (f x x) (f x x)) y) (<= x y)),unknown,62567
10605,(or (>= x y) (> y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),72239
10606,(or (<= x (+ (- y x) y)) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),60437
10607,(or (= (+ x x) (f x y)) (= (+ x x) (f x y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),58326
10608,(or (<= y (f y y)) (<= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),61896
10609,(and (> (+ y y) (+ y y)) (= x y)),unknown,66213
10610,(and (<= x (- x x)) (<= x (- x x))),unknown,58343
10611,(and (< y (- y y)) (= (f y x) (- y y))),unknown,63300
10612,(or (>= x (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),62834
10613,(and (< (f y y) (+ y y)) (= (+ (f y y) (f y y)) (+ (f y y) (f y y)))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 x))),61890
10614,(or (<= x (f x y)) (> y y)),(define-fun f ((x Int) (y Int)) Int x),58202
10615,(and (> x (f x y)) (> y (- y (f x y)))),unknown,63188
10616,(and (<= x (+ x (f y y))) (<= x (+ x (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),64607
10617,(or (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),62197
10618,(or (>= (+ x (f y x)) (+ y y)) (> y x)),(define-fun f ((x Int) (y Int)) Int (+ (* 2 x) (* (- 1) y))),61286
10619,(or (< (- y x) (- y x)) (< (- y x) (- y x))),unknown,67336
10620,(and (>= y (- y y)) (>= x x)),unknown,63697
10621,(or (>= y x) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),57885
10622,(or (>= (- x y) x) (> x (- x y))),(define-fun f ((x Int) (y Int)) Int 0),60112
10623,(or (<= x y) (<= x y)),unknown,85933
10624,(or (> (- (f y x) (f y x)) x) (> x (+ y y))),unknown,125106
10625,(or (< y (- (f y y) (f y y))) (< x (- (f y y) (f y y)))),unknown,55799
10626,(or (= x (f y x)) (> (+ (f y x) x) (f y x))),(define-fun f ((x Int) (y Int)) Int y),62206
10627,(or (< (f y y) y) (>= (- (f y y) y) y)),(define-fun f ((x Int) (y Int)) Int (* 2 x)),70227
10628,(or (>= (f y y) (f y y)) (>= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),63841
10629,(and (< y (+ (f y y) y)) (< y (+ (f y y) y))),(define-fun f ((x Int) (y Int)) Int 1),61632
10630,(and (= (f y y) x) (>= (- x y) (+ y (- x y)))),unknown,71861
10631,(and (>= y (+ y x)) (>= (+ y x) (f x x))),unknown,67631
10632,(and (= (f x y) (+ (f x y) x)) (>= (+ y (f x y)) (+ y (f x y)))),unknown,65038
10633,(or (= x (+ (f y y) (+ y x))) (= x (+ (f y y) (+ y x)))),(define-fun f ((x Int) (y Int)) Int (* (- 1) x)),67858
10634,(or (= (f x x) (f x x)) (= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),65812
10635,(or (>= x (- (f y y) x)) (>= x (- (f y y) x))),Timeout,132676
10636,(and (> (- y x) (f y x)) (> (- y x) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x (* (- 1) y))),66352
10637,(and (>= y x) (>= y x)),unknown,66953
10638,(or (> x x) (>= x y)),unknown,65024
10639,(or (>= (- y x) x) (<= (f x x) (+ (f x x) x))),unknown,72358
10640,(or (>= (f y x) x) (>= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),63957
10641,(or (> (- x (f y x)) (f y x)) (< (- x (f y x)) (- x (f y x)))),(define-fun f ((x Int) (y Int)) Int (div (+ (- 1) y) 2)),60557
10642,(and (>= (- y (f y y)) (- x y)) (< y (- y (f y y)))),unknown,66897
10643,(or (> y x) (<= (+ (f x x) x) (f x x))),unknown,63199
10644,(and (= (f x x) x) (= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),61704
10645,(and (>= (f y x) y) (>= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),60158
10646,(or (< x x) (= (f y y) x)),unknown,97521
10647,(or (= (- y x) x) (= (- y x) x)),unknown,64723
10648,(and (< (- y y) x) (< (- y y) x)),unknown,58170
10649,(or (> (+ (f y x) x) (f y x)) (> (+ (f y x) x) (f y x))),unknown,60531
10650,(or (= (+ (f x y) (f x y)) y) (>= y x)),unknown,66468
10651,(or (= (- (f x x) x) x) (>= y x)),(define-fun f ((x Int) (y Int)) Int (* 2 x)),64737
10652,(or (< (f x x) y) (<= (+ y (f x x)) (+ y (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),69891
10653,(or (>= x (+ (+ x y) (f x x))) (>= x (+ (+ x y) (f x x)))),unknown,58780
10654,(and (> y (f x x)) (> y (f x x))),unknown,61186
10655,(or (>= y (- (f y y) y)) (<= x (+ (f y y) y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),62743
10656,(and (>= x (f y y)) (< (+ y (f y y)) y)),unknown,66381
10657,(and (<= (- x (- (f x y) x)) (f x y)) (= y x)),unknown,68793
10658,(and (> y (f y x)) (> y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),61596
10659,(and (<= (+ (f x y) (f x y)) (+ (f x y) y)) (<= (+ (f x y) (f x y)) (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int y),64764
10660,(or (= (- y x) y) (= (- y x) y)),unknown,68567
10661,(or (< x (+ x (f x x))) (< x (+ x (f x x)))),(define-fun f ((x Int) (y Int)) Int 1),60664
