S No., Constraints, Programs, Exec. Time
36512,(and (<= y y) (<= y y)),Timeout,478604
36513,(and (= y (+ (f y y) (f y y))) (= y (+ (f y y) (f y y)))),Timeout,390093
36514,(or (< (+ y y) (+ y y)) (< (+ y y) (+ y y))),Timeout,422593
36515,(or (<= (f x x) (+ y y)) (< (f x x) y)),Timeout,376564
36516,(or (= (- (- x x) (f x y)) x) (= (- (- x x) (f x y)) x)),Timeout,397280
36517,(or (>= (- y (f y x)) y) (>= (- y (f y x)) y)),Timeout,393948
36518,(and (<= x (+ y x)) (= x (- (f x x) (+ y x)))),Timeout,438849
36519,(and (< (- x (- y (f y y))) (- x (- y (f y y)))) (= y (f y y))),Timeout,421532
36520,(and (= x x) (> x x)),Timeout,442301
36521,(and (<= (+ y y) (+ y y)) (= x (f y x))),Timeout,404653
36522,(and (<= x (f x y)) (<= x (f x y))),Timeout,411386
36523,(or (> (f y y) (f y y)) (= x (f y y))),Timeout,426113
36524,(or (> (+ x (f y x)) y) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 1) y))),195001
36525,(and (< x x) (< x x)),unknown,173027
36526,(and (>= (- x y) x) (<= (- x y) y)),unknown,173796
36527,(or (> (f y x) x) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),159476
36528,(or (> (- y y) (- y y)) (>= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),154287
36529,(or (>= x (- y y)) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),154666
36530,(or (> (+ (f x x) y) x) (> (+ (f x x) y) x)),unknown,154515
36531,(and (<= x (f y y)) (< (f y y) x)),unknown,151112
36532,(and (< (f x y) (- (f x y) x)) (< (f x y) (- (f x y) x))),unknown,189600
36533,(or (> y (- (f y x) x)) (> y (- (f y x) x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x y)),178702
36534,(and (= (f y y) (f y y)) (< (+ (+ y (f y y)) (+ y (f y y))) y)),(define-fun f ((x Int) (y Int)) Int (div (+ (- 1) (* (- 1) x)) 2)),172018
36535,(or (>= (f x y) (- (f x y) (+ y x))) (>= (f x y) (- (f x y) (+ y x)))),unknown,186220
36536,(and (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),171881
36537,(or (= (f x y) y) (>= (- y (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int y),171074
36538,(and (= (- x (f x y)) (f x y)) (>= (f x y) (f x y))),unknown,168239
36539,(and (> (+ y y) (f x y)) (> (+ y y) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 y))),196128
36540,(or (> (- y y) x) (< (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),209125
36541,(or (> y (- y y)) (> y (- y y))),unknown,208621
36542,(and (>= (- (f y x) y) y) (<= x y)),unknown,176783
36543,(and (> (f y y) (f y y)) (<= (f y y) (f y y))),unknown,157140
36544,(and (> (+ x x) x) (> (+ x x) x)),unknown,166361
36545,(or (>= (f x y) y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),164692
36546,(or (> (- y y) x) (> (- y y) (f x y))),(define-fun f ((x Int) (y Int)) Int (- 1)),162000
36547,(and (= y (f x y)) (> y (f x y))),unknown,172489
36548,(or (> (- (f x x) (f x x)) x) (> (- (f x x) (f x x)) x)),unknown,170319
36549,(or (> (f y y) (f y y)) (> (f y y) (f y y))),unknown,208346
36550,(or (<= y (f y y)) (<= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),165947
36551,(and (< y y) (< y y)),unknown,157223
36552,(or (= y x) (= y x)),unknown,165080
36553,(and (>= (+ y (f y y)) x) (>= (+ y (f y y)) x)),unknown,189261
36554,(or (< (f y x) x) (> y (+ y y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),173936
36555,(and (>= (f y y) x) (>= (f y y) x)),unknown,148319
36556,(or (>= (+ (f y y) y) x) (>= (+ (f y y) y) x)),unknown,156369
36557,(and (>= (+ (f y y) (f y y)) y) (> (- x x) (- x x))),unknown,148190
36558,(and (>= (f x x) y) (<= (f x x) x)),unknown,159236
36559,(or (<= y y) (<= (- x y) x)),(define-fun f ((x Int) (y Int)) Int 0),159159
36560,(and (> y (- (f x y) x)) (> y (- (f x y) x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x y)),160353
36561,(and (< (+ x (f x x)) y) (< (+ x (f x x)) y)),unknown,158921
36562,(or (> (f y x) y) (> (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),167220
36563,(and (< x (+ x (f y x))) (< x (+ x (f y x)))),(define-fun f ((x Int) (y Int)) Int 1),168399
36564,(or (< (+ (f y y) (f y y)) (f y y)) (< (+ (f y y) (f y y)) (f y y))),(define-fun f ((x Int) (y Int)) Int (- 1)),173745
36565,(or (> (f x y) (f x y)) (> (f x y) (f x y))),unknown,165108
36566,(and (= (- y (f y y)) y) (>= (+ y y) (+ y y))),(define-fun f ((x Int) (y Int)) Int 0),154002
36567,(or (= (+ y (- y y)) y) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int 0),160141
36568,(or (<= (f x x) y) (> (f x x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),168681
36569,(and (< (f x y) y) (< y x)),unknown,171905
36570,(or (= x (- x x)) (= x (- x x))),unknown,179368
36571,(or (< (f y y) (f y y)) (< (f y y) (f y y))),unknown,160204
36572,(and (< y (f y x)) (< y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),177667
36573,(or (< (- y x) (- y x)) (< x x)),unknown,162857
36574,(or (<= x (+ (f y x) (+ y (f y x)))) (<= x (+ (f y x) (+ y (f y x))))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (* (- 1) x))) (let ((_let_1 (+ _let_0 y))) (let ((_let_2 (div _let_1 2))) (ite (>= (+ x (* (- 1) y) (* 2 _let_2)) 0) _let_2 (div (+ 1 _let_0 y) 2)))))),173392
36575,(or (<= (- y x) (- y x)) (<= (- y x) (- y x))),(define-fun f ((x Int) (y Int)) Int 0),166953
36576,(and (> x (- x y)) (>= (+ (- x y) (f y x)) (f y x))),unknown,161856
36577,(or (= y x) (= y x)),unknown,172433
36578,(and (< (+ (f x y) (f x y)) y) (< (+ (f x y) (f x y)) y)),(define-fun f ((x Int) (y Int)) Int (div (+ (- 1) y) 2)),194854
36579,(or (= (- y y) y) (>= (- y y) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),183502
36580,(or (< (f x x) (- y x)) (< y (+ y y))),unknown,190260
36581,(and (>= y (f y x)) (>= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),176565
36582,(and (< (f x y) (f x y)) (> y y)),unknown,163657
36583,(or (<= (f x x) y) (> y (- y (f x x)))),(define-fun f ((x Int) (y Int)) Int 1),165504
36584,(or (> (f x x) x) (> (f x x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),172024
36585,(or (>= x (+ x y)) (>= x (+ x y))),unknown,181315
36586,(and (< (f x x) (- x y)) (= (- y (- x y)) x)),unknown,173715
36587,(or (> (+ y x) x) (> (+ y x) x)),unknown,161064
36588,(or (< x (+ (f y y) x)) (> x (f y y))),(define-fun f ((x Int) (y Int)) Int 1),166050
36589,(and (= (f y y) (- (f y y) (f y y))) (= (f y y) (- (f y y) (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),170082
36590,(and (= (f x x) (f x x)) (= y x)),unknown,170922
36591,(or (> x (- y y)) (> x (- y y))),unknown,150784
36592,(or (= (- y y) x) (= (- y y) x)),unknown,160240
36593,(and (< x x) (< x x)),unknown,168712
36594,(or (= y (+ (f x y) y)) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),246051
36595,(and (<= (f x x) x) (> (f x x) x)),unknown,157677
36596,(and (= (+ (f x y) x) x) (= (+ (f x y) x) x)),(define-fun f ((x Int) (y Int)) Int 0),170809
36597,(or (< y (f x y)) (> x x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),171775
36598,(and (>= (+ x (- x (f x x))) x) (>= (+ x (- x (f x x))) x)),(define-fun f ((x Int) (y Int)) Int x),169739
36599,(and (<= (f x x) (- (+ (f x x) y) (+ (f x x) y))) (<= (f x x) (- (+ (f x x) y) (+ (f x x) y)))),(define-fun f ((x Int) (y Int)) Int 0),158422
36600,(or (= y (f x x)) (<= x (- (f x x) (f x x)))),unknown,157428
36601,(and (< x x) (< x x)),unknown,132839
36602,(or (< x (+ (f x y) (f x y))) (< x (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 x))) (let ((_let_1 (div _let_0 2))) (ite (>= (+ x (* (- 2) _let_1)) 0) (div (+ 2 x) 2) _let_1)))),153282
36603,(or (> x (- x y)) (<= (- x x) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),161622
36604,(or (>= y (+ y x)) (> (+ x (f y x)) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),186872
36605,(or (< (f y y) (f y y)) (< (f y y) x)),unknown,164753
36606,(or (< (- x (f x y)) (- y (- x (f x y)))) (< (- x (f x y)) (- y (- x (f x y))))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (* 2 x))) (let ((_let_1 (* (- 1) y))) (let ((_let_2 (+ 1 _let_0 _let_1))) (let ((_let_3 (div _let_2 2))) (ite (>= (+ _let_0 _let_1 (* (- 2) _let_3)) 0) (div (+ 2 _let_0 _let_1) 2) _let_3)))))),177092
36607,(or (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),171819
36608,(and (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),153031
36609,(and (< (- (f x x) y) x) (< (- (f x x) y) x)),unknown,148328
36610,(or (> (- (- (f y y) (f y y)) (- (f y y) (f y y))) x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),148971
36611,(and (<= x (f y y)) (<= x (f y y))),unknown,146582
36612,(and (<= (f y x) y) (> (f y x) (- y y))),unknown,149828
36613,(or (= (f x y) (f x y)) (= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),150325
36614,(and (<= (f x x) (f x x)) (= (- x x) (+ x y))),unknown,159499
36615,(or (>= (- y y) y) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),153154
36616,(or (> x (+ (f x x) (f x x))) (>= (+ (f x x) (f x x)) (f x x))),(define-fun f ((x Int) (y Int)) Int (ite (and (= x y) (not (>= y (- 1)))) (div (+ (- 1) y) 2) (- 1))),147303
36617,(or (= (f x x) (- (f x x) y)) (= (f x x) (- (f x x) y))),unknown,153586
36618,(and (> (+ (f x x) x) (f x x)) (> (+ (f x x) x) (f x x))),unknown,142492
36619,(or (>= y x) (>= y x)),unknown,150899
36620,(and (< x (f y x)) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),149287
36621,(and (<= x (- x y)) (<= x (- x y))),unknown,159351
36622,(and (> (f y y) x) (< (f y y) (- (f y y) y))),unknown,176177
36623,(or (>= (f x y) (+ y y)) (< y y)),(define-fun f ((x Int) (y Int)) Int (* 2 y)),147804
36624,(or (<= y (f y x)) (<= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),146034
36625,(or (< x (- x (f x y))) (< x (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int (- 1)),147905
36626,(or (<= x (+ y (f y x))) (<= x (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),165558
36627,(and (= (- y (- y (f x y))) (f x y)) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),167898
36628,(or (= y x) (>= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),165588
36629,(and (< (- y x) y) (>= (- y (f y y)) y)),unknown,256533
36630,(and (> y x) (> y x)),unknown,149946
36631,(and (< (f y y) (- x (f y y))) (< x y)),unknown,182014
36632,(or (>= (- x y) (- (f x y) (f x y))) (>= (- x y) (- (f x y) (f x y)))),unknown,170524
36633,(and (>= y (f y y)) (>= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),230617
36634,(and (<= (f y y) x) (<= (f y y) x)),unknown,198406
36635,(and (>= (f y x) (- y (f y x))) (<= (+ (f y x) (- y (f y x))) y)),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (div x 2))) (ite (>= (+ x (* (- 2) _let_0)) 1) (div (+ 1 x) 2) _let_0))),156510
36636,(or (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),136110
36637,(or (= (f x x) x) (= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),159636
36638,(and (>= (f y x) y) (>= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),159173
36639,(and (< x (f x x)) (<= x x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),162181
36640,(or (>= (- (f y y) y) (- (f y y) y)) (>= (- (f y y) y) (- (f y y) y))),(define-fun f ((x Int) (y Int)) Int 0),156915
36641,(and (> y y) (> y y)),unknown,149275
36642,(or (<= y (- y (f x x))) (<= y (- y (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),151015
36643,(and (< y y) (< y y)),unknown,147170
36644,(or (>= (- x y) y) (>= (- x y) y)),unknown,161392
36645,(or (> (- (f y y) x) (- (f y y) x)) (> (- (f y y) x) (- (f y y) x))),unknown,178398
36646,(and (= (- y (- x x)) (- y (- x x))) (= (- y (- x x)) (- y (- x x)))),(define-fun f ((x Int) (y Int)) Int 0),151353
36647,(or (> (+ (f y x) x) (+ x y)) (> (+ (f y x) x) (+ x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),154876
36648,(or (= (+ y y) y) (= (+ y y) y)),unknown,160896
36649,(and (= (+ y y) (+ y y)) (<= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),160468
36650,(and (<= y x) (<= y x)),unknown,156240
36651,(or (< x y) (< x y)),unknown,155119
36652,(and (<= (- (f y x) (f y x)) (f y x)) (= (- (f y x) (f y x)) (- (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),153408
36653,(and (= x x) (< (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),146948
36654,(and (> x (f x y)) (> x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),173210
36655,(and (= (f y x) (f y x)) (= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),160485
36656,(and (> (f y y) (- y y)) (> (f y y) (- y y))),(define-fun f ((x Int) (y Int)) Int 1),176917
36657,(and (<= (f y y) (+ y y)) (= (f y y) x)),unknown,169362
36658,(and (> y x) (> y x)),unknown,151615
36659,(or (>= (- y y) (f y x)) (>= (- y y) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),180326
36660,(or (>= (f x x) x) (< (+ (f x x) (f x x)) (f x x))),(define-fun f ((x Int) (y Int)) Int (- 1)),190731
36661,(or (>= x (f x x)) (= y (- (f x x) y))),(define-fun f ((x Int) (y Int)) Int x),174434
36662,(and (= x (+ y y)) (< y (+ y y))),unknown,203682
36663,(or (= x y) (= x y)),unknown,179931
36664,(or (= (f x y) x) (< (+ x y) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x y)),158609
36665,(or (< x y) (<= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),165862
36666,(and (= y (- (f y x) y)) (= y (- (f y x) y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),178749
36667,(or (>= x (f y y)) (>= x (f y y))),unknown,158234
36668,(and (< y x) (>= (+ x x) (f y x))),unknown,161050
36669,(or (>= y (f y x)) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int x),172716
36670,(and (= y (+ y y)) (= y (+ y y))),unknown,193526
36671,(or (<= (- y x) (- y x)) (> (- y x) y)),(define-fun f ((x Int) (y Int)) Int 0),199568
36672,(and (<= y (f y y)) (>= y y)),Timeout,266547
36673,(and (<= y (- (f y y) y)) (<= y (- (f y y) y))),Timeout,278442
36674,(and (<= x (f y x)) (<= (f y x) (f y x))),Timeout,235215
36675,(and (< (+ x y) (f x x)) (< (+ x y) (f x x))),Timeout,280721
36676,(and (< (f x x) (+ (f x x) (f x x))) (= (f x x) y)),Timeout,209187
36677,(and (> (+ x (f x x)) y) (> (+ x (f x x)) y)),unknown,167164
36678,(and (<= (f x x) (+ (f x x) (f x x))) (<= (f x x) (+ (f x x) (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),168187
36679,(and (< (- x x) (- x x)) (< (- x x) (- x x))),unknown,167055
36680,(or (= x x) (= (+ x (+ y x)) (+ x (+ y x)))),(define-fun f ((x Int) (y Int)) Int 0),153262
36681,(and (< (+ x x) (f x x)) (< (+ x x) (f x x))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 x))),163202
36682,(or (= (+ (+ x x) x) (f y y)) (= (+ (+ x x) x) (f y y))),Timeout,217048
36683,(and (<= y (- (- x y) y)) (<= y (- x y))),unknown,795104
36684,(and (>= x y) (> (- x (f y y)) y)),unknown,170442
36685,(or (>= (+ x y) y) (>= (+ x y) y)),unknown,161294
36686,(and (> x (f y y)) (> x (f y y))),unknown,155735
36687,(and (> (f x y) (- x x)) (< (- x x) (+ (- x x) x))),unknown,158514
36688,(or (= y (f y x)) (= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),164160
36689,(or (= (- x y) y) (= (- x y) y)),unknown,165859
36690,(or (>= y (+ y x)) (>= y (+ y x))),unknown,154521
36691,(and (< y (- (f y y) y)) (< y (- (f y y) y))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 x))),201378
36692,(and (= y (f y y)) (= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),185073
36693,(and (<= (- y y) x) (<= (- y y) x)),unknown,154427
36694,(or (= x y) (= x y)),unknown,173425
36695,(and (< x y) (< x y)),unknown,180684
36696,(and (>= (+ (+ y x) (+ y x)) x) (< x y)),unknown,162028
36697,(and (= (f y x) (- x (f y x))) (> y (+ y y))),unknown,199239
36698,(and (> (+ (- y x) (- y x)) (- y x)) (> x y)),unknown,172475
36699,(or (< (- y y) y) (<= y x)),unknown,218591
36700,(or (= (f y y) x) (> y (- x (f y y)))),Timeout,213208
36701,(and (> (- y x) x) (<= (- y x) y)),unknown,152307
36702,(and (> x y) (> x y)),unknown,157992
36703,(or (< (f y x) y) (= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),148300
36704,(and (= (+ y (f y x)) (+ y (f y x))) (>= (f y x) (+ y (f y x)))),unknown,143782
36705,(or (< y (f y x)) (< y x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),153105
36706,(and (= (+ (f x y) y) y) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),170098
36707,(or (<= (f y y) x) (< (f y y) (f y y))),unknown,164717
36708,(and (<= (+ x x) y) (= (f x x) (f x x))),unknown,168770
36709,(and (<= x y) (<= x y)),unknown,172344
36710,(and (>= x (- y x)) (>= x (- y x))),unknown,201482
36711,(and (> x y) (> x y)),unknown,147750
36712,(and (<= (- y (f x y)) (- y (f x y))) (> (- y (f x y)) (- y (f x y)))),unknown,166581
36713,(and (>= x (- (f y x) (f y x))) (>= x x)),unknown,161347
36714,(and (>= (f y y) x) (< (+ y y) (+ y y))),unknown,162874
36715,(and (> (+ x x) (f x y)) (>= y x)),unknown,198994
36716,(and (= (f y x) y) (= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),152464
36717,(and (>= (+ y (f y y)) (+ y (f y y))) (>= (+ y (f y y)) (+ y (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),158700
36718,(and (= (+ x (+ y y)) x) (= (+ x (+ y y)) x)),unknown,166314
36719,(and (= x (- x x)) (= x (- x x))),unknown,223990
36720,(or (= x (- (f x y) (f x y))) (= x (- (f x y) (f x y)))),unknown,158405
36721,(and (<= (f x y) y) (< x (f x y))),unknown,153709
36722,(or (< (- x (f x y)) y) (< (+ (- x (f x y)) (- x (f x y))) (+ (- x (f x y)) (- x (f x y))))),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 1) y))),151849
36723,(or (> (+ y (f x x)) (f x x)) (> (+ y (f x x)) (f x x))),unknown,144891
36724,(and (< (f y y) (+ y (f y y))) (< (f y y) (+ y (f y y)))),unknown,147348
36725,(and (< x (f y y)) (< x (f y y))),unknown,146726
36726,(or (< y y) (< y y)),unknown,143225
36727,(and (<= (+ x x) y) (<= (+ x x) y)),unknown,153717
36728,(and (>= y (+ x x)) (= x (+ x x))),unknown,167037
36729,(and (> (+ (f y x) (f y x)) x) (<= x y)),unknown,173383
36730,(and (<= x (f y x)) (> (f y x) (+ y y))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (* 2 x))) (ite (>= (+ _let_0 (* (- 1) y)) (- 1)) (+ 1 _let_0) y))),170463
36731,(or (= (f y y) (- (f y y) x)) (>= y x)),unknown,148608
36732,(and (= y (- (f y x) y)) (= x (f y x))),unknown,179889
36733,(or (< (f x x) (f x x)) (< (f x x) (f x x))),unknown,174109
36734,(and (= (+ (+ (f x y) y) (+ (f x y) y)) x) (= (+ (+ (f x y) y) (+ (f x y) y)) x)),unknown,182736
36735,(and (= (f y y) y) (= (f y y) y)),(define-fun f ((x Int) (y Int)) Int x),177622
36736,(and (>= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),163306
36737,(or (= x x) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),194210
36738,(and (> (+ (f y x) y) x) (= x (f y x))),unknown,181626
36739,(or (< (- x (f x x)) (- x (f x x))) (<= x (- x (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),168561
36740,(and (< (f y y) (f y y)) (< (f y y) (f y y))),unknown,160200
36741,(and (= (+ x (- (f y y) y)) y) (= (+ x (- (f y y) y)) y)),Timeout,214933
36742,(and (> (+ y (+ x x)) (+ y (+ x x))) (<= y (+ x x))),unknown,155164
36743,(or (>= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),149508
36744,(and (= (- (f y x) x) x) (= (- (f y x) x) x)),(define-fun f ((x Int) (y Int)) Int (* 2 y)),164081
36745,(and (>= (+ (f y x) (f y x)) (+ (f y x) (f y x))) (>= (+ (f y x) (f y x)) (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),190671
36746,(and (>= x x) (<= (- y x) (- (f x x) (f x x)))),unknown,205586
36747,(or (>= (f y y) (f y y)) (>= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),208531
36748,(and (= (f x x) (f x x)) (< y (- y (+ (f x x) x)))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x))),157878
36749,(or (< x (f x x)) (< (- (f x x) x) (- (f x x) x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),164273
36750,(and (>= y (- y y)) (>= y (- y y))),unknown,161119
36751,(and (> (f y y) (f y y)) (> (f y y) (f y y))),unknown,168079
36752,(or (> (+ (f x x) y) x) (>= x (- (+ (f x x) y) y))),(define-fun f ((x Int) (y Int)) Int x),164864
36753,(or (< (f x x) y) (< (f x x) y)),unknown,165841
36754,(and (= x (f y x)) (= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),171066
36755,(or (> y y) (= (+ y y) (- y y))),unknown,181104
36756,(or (>= y (f x x)) (= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),157886
36757,(or (<= (f x x) (f x x)) (<= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),169965
36758,(and (> (+ (f x y) (f x y)) (+ (f x y) (f x y))) (> (+ (f x y) (f x y)) (+ (f x y) (f x y)))),unknown,158209
36759,(or (= x (+ x x)) (= x (+ x x))),unknown,169636
36760,(or (<= (+ y y) y) (<= (+ y y) y)),unknown,191279
36761,(and (= y y) (<= y x)),unknown,177221
36762,(and (> (+ (- x y) y) x) (<= (f y x) x)),unknown,173696
36763,(or (<= (- y y) y) (<= (f y y) (- x (f y y)))),unknown,245289
36764,(and (< y y) (< y y)),unknown,208131
36765,(or (> (- y (f x x)) (- (f x x) y)) (<= (f x x) (- y (f x x)))),unknown,159088
36766,(or (= (+ x x) x) (= (+ x x) x)),unknown,162129
36767,(or (> (f x y) (- y x)) (> (- y x) (- y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* (- 1) x) y)),166860
36768,(or (< (+ (f y y) (f y y)) x) (< y y)),unknown,154071
36769,(and (< (- (f y y) y) (f y y)) (<= (f y y) (f y y))),unknown,157017
36770,(and (= y (- y y)) (= y (- y y))),unknown,154281
36771,(or (<= (f x x) (f x x)) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),147365
36772,(and (= (- y (f y x)) x) (= (- y (f y x)) x)),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),158662
36773,(or (>= (f x x) (+ y x)) (>= (f x x) (+ y x))),unknown,155991
36774,(or (< (f y y) x) (< (f y y) x)),unknown,148268
36775,(and (>= (+ (f y y) (+ y (f y y))) (f y y)) (= (+ y (f y y)) (f y y))),unknown,153374
36776,(and (> (f y x) (+ x (f y x))) (> (f y x) (+ x (f y x)))),unknown,148764
36777,(and (<= (f x x) (f x x)) (<= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),153958
36778,(and (> y (f x x)) (> y (f x x))),unknown,163058
36779,(and (<= (- x (f x x)) x) (<= (- x (f x x)) x)),(define-fun f ((x Int) (y Int)) Int 0),151678
36780,(or (<= (f x x) (- x x)) (<= (f x x) (- x x))),(define-fun f ((x Int) (y Int)) Int 0),147653
36781,(or (> (f y y) x) (> (f y y) x)),unknown,150289
36782,(and (> x (+ y x)) (<= (+ y x) y)),unknown,160014
36783,(or (<= y (f y x)) (>= (f y x) x)),(define-fun f ((x Int) (y Int)) Int x),177446
36784,(or (<= (f y x) y) (<= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),158764
36785,(or (= x y) (= x y)),unknown,155048
36786,(or (<= (+ (f x x) y) (f x x)) (> (+ (f x x) y) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),166280
36787,(or (<= (- x x) (- x x)) (= (- x x) x)),(define-fun f ((x Int) (y Int)) Int 0),187666
36788,(or (< (+ y x) (- (+ y x) x)) (< (+ y x) (- (+ y x) x))),unknown,181109
36789,(or (<= (+ y (f x x)) (f x x)) (<= (+ y (f x x)) (f x x))),Timeout,331906
36790,(and (> (+ (f y x) x) y) (> (+ (f y x) x) y)),Timeout,453832
36791,(and (< (f x x) (- (f x x) x)) (< (f x x) (- (f x x) x))),Timeout,412124
36792,(and (= (- y (f x x)) (- y (f x x))) (>= (- y (f x x)) y)),Timeout,469108
36793,(or (<= (+ (f x y) (f x y)) x) (<= (+ (f x y) (f x y)) x)),Timeout,423302
36794,(and (<= y x) (< y x)),Timeout,394302
36795,(or (< y x) (< (+ (+ (f y y) y) (f y y)) x)),Timeout,395807
36796,(or (= (+ (+ x x) (+ x x)) x) (< (f x x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),174015
36797,(or (> (- x (f x x)) x) (> (- x (f x x)) x)),(define-fun f ((x Int) (y Int)) Int (- 1)),163026
36798,(or (<= (f y y) (f y y)) (> (- y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),155915
36799,(and (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),173006
36800,(or (> y y) (> y y)),unknown,273231
36801,(or (< (f y y) y) (> x (+ y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),173250
36802,(and (> x (- y (f x y))) (>= y (f x y))),unknown,180368
36803,(and (> (f x y) (+ (+ y (f x y)) x)) (<= (f x y) y)),unknown,178187
36804,(or (= (+ y x) (+ y x)) (<= (+ y x) (+ y x))),(define-fun f ((x Int) (y Int)) Int 0),158858
