S No., Constraints, Programs, Exec. Time
7385,(and (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),159828
7386,(and (= (- x y) (f x y)) (<= x (- x y))),unknown,160681
7387,(and (= x y) (>= (+ y (f x y)) (+ y (f x y)))),unknown,144960
7388,(and (<= (f y x) y) (<= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),152362
7389,(and (> (f y x) (- (f y x) x)) (< (- (f y x) x) (- (f y x) x))),unknown,138617
7390,(and (>= y (+ x y)) (>= y (+ x y))),unknown,85836
7391,(or (< y (f y x)) (>= (+ (+ (f y x) y) (f x y)) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),91778
7392,(or (<= x (f x y)) (< (- x y) (f x y))),(define-fun f ((x Int) (y Int)) Int x),81724
7393,(and (> (f x y) x) (> (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),83940
7394,(or (> (f y x) (f x y)) (= y (+ (f y x) y))),(define-fun f ((x Int) (y Int)) Int 0),103263
7395,(and (> (+ x (+ x (f y x))) (f y x)) (> (+ x (+ x (f y x))) (f y x))),unknown,81979
7396,(and (<= (+ x x) (f y x)) (<= y y)),(define-fun f ((x Int) (y Int)) Int (* 2 y)),94648
7397,(or (= (- (f x y) (f x y)) x) (= (f y x) (- y x))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),87645
7398,(or (< x (f x y)) (> (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),81782
7399,(or (= y x) (= y x)),unknown,80496
7400,(and (>= (f y x) (f y x)) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),88318
7401,(or (<= (- (f x y) (f x y)) (f x y)) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int 0),78862
7402,(or (> (f x y) x) (> (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),126572
7403,(and (> (f x y) (f x y)) (> (f x y) (f x y))),unknown,79628
7404,(and (>= (f y x) (f x y)) (= (- (f x y) y) (- (f x y) y))),(define-fun f ((x Int) (y Int)) Int 1),119414
7405,(and (<= y (f y x)) (<= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),93012
7406,(or (> (+ y y) x) (> (+ y y) x)),unknown,88939
7407,(and (= (f x y) (f x y)) (= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),84027
7408,(and (> y x) (> (f y x) y)),unknown,96220
7409,(or (< (f y x) (f x y)) (> (+ y (f y x)) (f x y))),unknown,93833
7410,(or (<= y (- y y)) (<= y (- y y))),unknown,93511
7411,(and (> (- (f x y) x) y) (> (- (f x y) x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x y)),76187
7412,(or (= (- y (+ (f y x) x)) (f x y)) (= (- y (+ (f y x) x)) (f x y))),unknown,131618
7413,(or (<= (f x y) (f y x)) (= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),79731
7414,(and (> y (- x (f x y))) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int (ite (>= y 1) x (+ 1 x (* (- 1) y)))),129716
7415,(or (< x (+ (f x y) y)) (= (+ (f x y) y) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 1) y))),75346
7416,(and (>= y y) (= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),89779
7417,(or (>= (f y x) (f y x)) (>= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),74566
7418,(or (= (+ (+ x x) x) (f x y)) (= y (+ x x))),(define-fun f ((x Int) (y Int)) Int (* 3 x)),79619
7419,(and (<= (f x y) (f x y)) (< (f y x) (- x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) y)),83130
7420,(or (< x (f x y)) (> (- (f x y) x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),84083
7421,(or (<= x (f y x)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),82899
7422,(and (< (+ (f y x) y) (f y x)) (= x x)),unknown,76638
7423,(or (>= (f x y) (f x y)) (<= (+ (f x y) x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),99594
7424,(and (< (f y x) (- x (f y x))) (= (f y x) y)),unknown,99097
7425,(and (>= (f x y) (+ (f y x) y)) (>= (f x y) (+ (f y x) y))),unknown,116959
7426,(or (= x (f y x)) (>= (- (f x y) y) y)),(define-fun f ((x Int) (y Int)) Int y),79499
7427,(and (>= (+ y y) (+ y y)) (>= (+ y y) (+ y y))),(define-fun f ((x Int) (y Int)) Int 0),75797
7428,(and (< y (f y x)) (< y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),78346
7429,(and (< x y) (< x y)),unknown,83148
7430,(or (= x x) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int 0),88520
7431,(or (<= (f x y) (f x y)) (<= x (- y (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),84590
7432,(and (< y y) (< y y)),unknown,109702
7433,(and (>= x (+ (f y x) y)) (>= x (+ (f y x) y))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),85411
7434,(and (>= (- (f y x) y) (f y x)) (= y y)),unknown,74881
7435,(and (> x (f y x)) (<= (f x y) (- x y))),(define-fun f ((x Int) (y Int)) Int (ite (>= (+ x (* (- 2) y)) 0) (+ (- 1) y) (+ x (* (- 1) y)))),80279
7436,(and (<= (- (f y x) (f x y)) y) (<= (- (f y x) (f x y)) y)),unknown,97763
7437,(and (= (f y x) x) (> (f y x) (f y x))),unknown,79522
7438,(or (> (f x y) (f y x)) (> x (f x y))),(define-fun f ((x Int) (y Int)) Int (- x 1)),105418
7439,(and (>= x (f x y)) (> (f y x) (f y x))),unknown,88721
7440,(or (< x (- (f y x) x)) (< x (- (f y x) x))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 y))),81847
7441,(and (< (f x y) y) (< (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),81466
7442,(and (>= (f x y) (f x y)) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),76557
7443,(or (< (- (f y x) (+ (f x y) y)) (- (f y x) (+ (f x y) y))) (< (- (f y x) (+ (f x y) y)) (- (f y x) (+ (f x y) y)))),unknown,77396
7444,(or (< (f x y) x) (>= y (- y y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),82356
7445,(and (<= (+ (f x y) (f y x)) x) (<= (+ (f x y) (f y x)) x)),Timeout,160415
7446,(or (= y (f x y)) (= (f x y) (+ (f x y) (f y x)))),(define-fun f ((x Int) (y Int)) Int y),92092
7447,(or (<= (f y x) x) (<= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),78533
7448,(and (> x (f y x)) (> x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),86047
7449,(or (<= (f y x) (+ x (f y x))) (> (f y x) (f x y))),unknown,78730
7450,(and (> (- (+ x y) (f y x)) (- (+ x y) (f y x))) (>= x (f x y))),unknown,73097
7451,(or (>= x (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),81763
7452,(or (<= x (f x y)) (<= (f y x) (- (- (f x y) y) x))),(define-fun f ((x Int) (y Int)) Int x),77182
7453,(or (<= x x) (> (f x y) (+ x x))),(define-fun f ((x Int) (y Int)) Int 0),80595
7454,(and (<= x (f y x)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),76887
7455,(and (<= (f y x) y) (<= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),71075
7456,(and (<= (- y (f x y)) (f y x)) (>= (f y x) y)),Timeout,149962
7457,(and (< x (f x y)) (< x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),75381
7458,(or (< (f y x) (f x y)) (> (f x y) (f y x))),unknown,126267
7459,(and (< y y) (< y (f x y))),unknown,74412
7460,(or (= x (f x y)) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),75827
7461,(or (>= (f x y) (+ y x)) (>= (f x y) (+ y x))),(define-fun f ((x Int) (y Int)) Int (+ x y)),79872
7462,(or (<= y x) (= (+ (- (f y x) (f y x)) y) x)),unknown,84849
7463,(and (= y (+ (f y x) y)) (>= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),80559
7464,(and (< (+ y (f x y)) y) (>= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int (- 1)),75927
7465,(and (> (f y x) (+ (f y x) x)) (> (f y x) (+ (f y x) x))),unknown,79332
7466,(or (> y y) (> (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),87384
7467,(or (< (+ x (f y x)) (+ x (f y x))) (> (f x y) (f y x))),unknown,86069
7468,(or (<= x y) (<= x y)),unknown,81421
7469,(and (> x (f y x)) (< (- (f x y) x) (- (f x y) x))),unknown,74533
7470,(or (< (f y x) y) (< (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),79366
7471,(or (<= x (f x y)) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),76223
7472,(or (= y (f x y)) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),73475
7473,(and (<= (f y x) (f x y)) (<= (- (f y x) (- (f y x) (f x y))) y)),Timeout,148022
7474,(and (>= x (+ x (f x y))) (>= x (+ x (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),86688
7475,(and (< (- x (f y x)) (+ (f y x) (f x y))) (>= (f x y) (f y x))),Timeout,149622
7476,(or (= (f x y) (- (f x y) (f y x))) (= (f x y) (- (f x y) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),75328
7477,(and (>= (f x y) (- y y)) (>= (f x y) (- y y))),(define-fun f ((x Int) (y Int)) Int 0),79706
7478,(and (<= (f y x) x) (<= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),81184
7479,(or (< (- (f y x) x) (- y x)) (> y y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),84335
7480,(and (< x y) (< x y)),unknown,82702
7481,(or (> (f y x) (- (f x y) (f x y))) (> (+ (f y x) (- (f x y) (f x y))) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),131183
7482,(and (> x y) (> x y)),unknown,82203
7483,(and (<= (- (+ y y) (+ y y)) (+ y y)) (<= y y)),unknown,79473
7484,(or (= y x) (<= (- (f x y) x) x)),(define-fun f ((x Int) (y Int)) Int (* 2 x)),86467
7485,(or (< (- y x) (f x y)) (>= (f y x) (- y x))),(define-fun f ((x Int) (y Int)) Int (- x y)),136348
7486,(and (< x y) (> x x)),unknown,81747
7487,(and (>= (- (f y x) y) (- (f y x) y)) (> (- (f y x) y) (f y x))),unknown,72844
7488,(and (< (f x y) x) (< (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),81301
7489,(or (< (+ (- (f x y) (f x y)) (f x y)) y) (< (+ (- (f x y) (f x y)) (f x y)) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),75911
7490,(or (> y y) (< (- (f x y) x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 x))),90792
7491,(or (< (f x y) x) (< (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),75278
7492,(or (< (f y x) x) (= y x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),76715
7493,(and (< x y) (> (f y x) (+ x x))),unknown,93521
7494,(and (= y (+ (f x y) x)) (= (f y x) (f x y))),unknown,82825
7495,(and (< y (- x (f x y))) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int (ite (>= (+ x (* (- 2) y)) 1) y (+ (- 1) x (* (- 1) y)))),94750
7496,(or (> (+ (f y x) (f x y)) (+ (f y x) (f x y))) (> (+ (f y x) (f x y)) (+ (f y x) (f x y)))),unknown,80992
7497,(or (= (f x y) x) (<= (f y x) (+ y x))),(define-fun f ((x Int) (y Int)) Int x),75864
7498,(and (> y y) (> y y)),unknown,74743
7499,(and (> y y) (< (- (f y x) (+ (f y x) (f y x))) (+ (f y x) (f y x)))),unknown,79099
7500,(or (<= (+ x (f x y)) (f y x)) (<= (+ x (f x y)) (f y x))),unknown,84945
7501,(or (> (+ y (f y x)) (f x y)) (> (+ y (f y x)) (f x y))),unknown,78631
7502,(and (= (f x y) x) (< (+ (f x y) (f y x)) (- y (+ (f x y) (f y x))))),unknown,93293
7503,(and (>= (+ (f x y) (f y x)) (f x y)) (>= (+ (f x y) (f y x)) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),85803
7504,(and (<= (- x y) (+ (f x y) y)) (>= (+ (f x y) y) (f x y))),unknown,72324
7505,(and (>= (f x y) (f x y)) (>= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),83923
7506,(or (>= y (- y (+ (f x y) x))) (>= y (- y (+ (f x y) x)))),(define-fun f ((x Int) (y Int)) Int (* (- 1) x)),74571
7507,(and (> x (+ (f x y) y)) (<= (+ (f x y) y) y)),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (* (- 1) y))) (ite (>= (+ x _let_0) 1) 0 (+ (- 1) x _let_0)))),86033
7508,(and (>= x x) (<= (f y x) (+ (f y x) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),84585
7509,(and (> (f y x) (+ x y)) (> (f y x) (+ x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x y)),78548
7510,(and (>= (- (+ (f y x) x) (f y x)) (f x y)) (>= (- (+ (f y x) x) (f y x)) (f x y))),(define-fun f ((x Int) (y Int)) Int x),82506
7511,(or (> y y) (= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),74830
7512,(and (= y (f x y)) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),84904
7513,(or (>= (+ y x) (f x y)) (= (f y x) (+ y x))),(define-fun f ((x Int) (y Int)) Int (+ y x)),104019
7514,(or (>= (+ (- y (f x y)) (f x y)) x) (>= (+ (- y (f x y)) (f x y)) x)),unknown,83639
7515,(or (<= (f y x) (- (f x y) x)) (> x (f y x))),(define-fun f ((x Int) (y Int)) Int 0),125648
7516,(or (< y (+ (f x y) x)) (< y (+ (f x y) x))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* (- 1) x) y)),89102
7517,(and (>= x y) (>= (f y x) (f y x))),unknown,99135
7518,(or (<= (- y x) y) (<= (- y x) y)),unknown,80618
7519,(and (< (f x y) (f y x)) (< (+ x (f x y)) (+ x (f x y)))),unknown,111776
7520,(and (>= x (- x (f x y))) (>= x (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),98154
7521,(or (< x (f y x)) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),93819
7522,(and (<= x (f x y)) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),85416
7523,(or (>= y (- y x)) (>= y (- y x))),unknown,78824
7524,(and (>= y (+ y x)) (= y x)),unknown,86780
7525,(and (<= x (f y x)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),78619
7526,(and (< (+ (+ (f y x) (f x y)) (+ (f y x) (f x y))) (+ (+ (f y x) (f x y)) (+ (f y x) (f x y)))) (< (+ (+ (f y x) (f x y)) (+ (f y x) (f x y))) (+ (+ (f y x) (f x y)) (+ (f y x) (f x y))))),unknown,83516
7527,(and (< (f x y) x) (= (- y (- (f x y) x)) y)),unknown,83217
7528,(and (= (+ (f y x) x) (+ (f y x) x)) (= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),82830
7529,(and (< (- (f y x) (f y x)) x) (= y y)),unknown,114352
7530,(or (> (- (+ y x) (f y x)) x) (< (+ y x) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),109596
7531,(or (>= (f y x) (+ x (f y x))) (>= (f y x) (+ x (f y x)))),unknown,120857
7532,(or (< (f x y) x) (>= y x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),91128
7533,(or (> x y) (< y (- y y))),unknown,83919
7534,(and (= (- y (f x y)) y) (>= (+ (- y (f x y)) y) (- y (f x y)))),unknown,82334
7535,(or (= (+ y (f x y)) y) (= (+ y (f x y)) y)),(define-fun f ((x Int) (y Int)) Int 0),73981
7536,(or (>= x (f x y)) (< (+ y (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int x),86310
7537,(and (= y (- y y)) (<= (f x y) (f y x))),unknown,82818
7538,(or (> (f x y) y) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),124723
7539,(or (> y (+ y x)) (> y (+ y x))),unknown,87935
7540,(or (> y (+ y y)) (> y (+ y y))),unknown,72894
7541,(or (< (+ x (f y x)) (f x y)) (< (+ x (f y x)) (f x y))),unknown,84823
7542,(and (> (f y x) x) (<= (f y x) (+ (f x y) y))),unknown,91426
7543,(or (> y (+ (f y x) (f y x))) (> y (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int (div (+ (- 1) x) 2)),77960
7544,(and (>= (f x y) (f y x)) (>= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),89422
7545,(or (> (f x y) (f x y)) (<= (- (f y x) (f y x)) (- x y))),unknown,76819
7546,(or (<= (f x y) (f y x)) (> x (+ x y))),(define-fun f ((x Int) (y Int)) Int 1),92147
7547,(or (<= x y) (<= x y)),unknown,71223
7548,(and (= (- (+ x y) y) (f y x)) (<= x x)),(define-fun f ((x Int) (y Int)) Int y),105511
7549,(and (= x (f x y)) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),77863
7550,(and (< (+ x (f y x)) (f x y)) (< (+ x (f y x)) (f x y))),unknown,76827
7551,(or (>= (- (f x y) x) (f y x)) (>= (- (f x y) x) (f y x))),unknown,88092
7552,(and (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),67438
7553,(or (>= (+ x (- (f y x) (f x y))) (f y x)) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),88953
7554,(or (<= y (- (f x y) (f x y))) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),78811
7555,(or (= x (f x y)) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),89483
7556,(and (< (- y y) y) (< (- y y) y)),unknown,88554
7557,(or (>= (f x y) x) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),86729
7558,(and (<= y (f x y)) (> x (f y x))),unknown,83298
7559,(and (< (f x y) (f y x)) (= (f y x) (- x (f x y)))),Timeout,156370
7560,(and (= (+ x x) (f y x)) (= (+ x x) (f y x))),(define-fun f ((x Int) (y Int)) Int (* 2 y)),74614
7561,(and (> (f x y) y) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),88832
7562,(and (= x (+ (f x y) y)) (= (+ (f x y) y) (- (f y x) x))),Timeout,146195
7563,(and (> (f x y) (f y x)) (>= x (f y x))),unknown,178252
7564,(or (> (f y x) (- x x)) (> (f y x) (- x x))),(define-fun f ((x Int) (y Int)) Int 1),83425
7565,(and (= x (f y x)) (= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),73908
7566,(and (= (+ x x) x) (= x (f x y))),unknown,86604
7567,(and (<= (f y x) (- x (f x y))) (>= (- x (f x y)) (f x y))),Timeout,146579
7568,(or (> x y) (> x y)),unknown,75600
7569,(and (= x x) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),69711
7570,(and (<= (- (f x y) y) (f y x)) (> (f x y) (f y x))),unknown,83362
7571,(or (= x (f x y)) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),70500
7572,(or (< x (f y x)) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),76126
7573,(and (= y (f y x)) (= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),72993
7574,(or (<= y (- (f y x) y)) (> y (f y x))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),98566
7575,(or (>= (f x y) (f x y)) (<= (+ y (f y x)) (- (+ y (f y x)) y))),(define-fun f ((x Int) (y Int)) Int 0),80860
7576,(and (> (+ (- (f x y) (f x y)) y) (- (f x y) (f x y))) (> (+ (- (f x y) (f x y)) y) (- (f x y) (f x y)))),unknown,74675
7577,(or (>= x (- y (f y x))) (> (f x y) (- y (f y x)))),Timeout,145478
7578,(or (< (f y x) (- x x)) (= y (- (- x x) (f x y)))),(define-fun f ((x Int) (y Int)) Int (- 0 y)),100378
7579,(or (> (f y x) (f x y)) (> (f y x) (f x y))),unknown,91829
7580,(and (<= (f y x) y) (<= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),86582
7581,(and (= y (f y x)) (= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),81936
7582,(and (= y (f y x)) (= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),84797
7583,(and (> x x) (< (f x y) y)),unknown,82850
7584,(or (< (f y x) (- x y)) (> y x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) y)),132273
7585,(or (>= (f y x) (f y x)) (>= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),84687
7586,(and (>= (f x y) (f y x)) (= x x)),(define-fun f ((x Int) (y Int)) Int 1),99630
7587,(or (> (f y x) (- x (f x y))) (> (f y x) (- x (f x y)))),Timeout,161109
7588,(and (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),83455
7589,(and (<= x (f x y)) (> (+ x (f x y)) (+ x (f x y)))),unknown,83834
7590,(or (> (f y x) (f x y)) (> (f y x) (- x (f y x)))),Timeout,143598
7591,(and (<= (f x y) (f x y)) (<= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),92990
7592,(and (= (+ y x) y) (>= (f y x) (- y y))),unknown,92900
7593,(or (>= (f x y) (f x y)) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),80429
7594,(and (< (f x y) x) (< (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),76080
7595,(and (= (f y x) x) (= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),90458
7596,(or (>= (f x y) (+ y (f x y))) (>= (f x y) (+ y (f x y)))),unknown,78817
7597,(or (<= (f x y) (f x y)) (<= y (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),83379
7598,(and (<= (f y x) x) (<= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),121583
7599,(and (= (f y x) (- x (f x y))) (>= (- x (f x y)) (- x (f x y)))),unknown,94030
7600,(and (<= (f y x) (- (f x y) (f y x))) (<= (f y x) (- (f x y) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),105621
7601,(and (<= (f x y) (+ x (f y x))) (> (f x y) (f x y))),unknown,78390
7602,(or (< (f x y) y) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int x),78357
7603,(or (<= x x) (= (f x y) x)),(define-fun f ((x Int) (y Int)) Int 0),82828
7604,(and (> (- x (f y x)) (- y x)) (> (- x (f y x)) (- y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) (* 2 y))),76133
7605,(or (> (- x y) x) (< (- x y) (- x y))),unknown,83218
7606,(or (<= y x) (>= x (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int (ite (and (not (>= (+ x (* (- 1) y)) 0)) (not (>= x 2))) (div (+ (- 1) x) 2) 1)),92320
7607,(or (<= x (f x y)) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),79360
7608,(or (>= (f x y) x) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),80629
7609,(and (< (+ y (f x y)) x) (= (f x y) (+ y (f y x)))),unknown,90585
7610,(or (= (f y x) y) (< (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int x),75629
7611,(and (= (+ y y) (+ y y)) (= (+ y y) (+ y y))),(define-fun f ((x Int) (y Int)) Int 0),74965
7612,(or (> (f y x) x) (< x y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),87489
7613,(or (> y (f x y)) (> y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),80619
7614,(or (> x (f x y)) (>= (+ x y) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),80344
7615,(or (> (f y x) x) (>= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int x),81186
7616,(or (> y x) (> y x)),unknown,75145
7617,(or (>= (f x y) (f y x)) (>= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),95705
7618,(and (= (f x y) (- (f x y) x)) (>= (- (f x y) x) (- (f x y) x))),unknown,87722
7619,(or (< (f x y) (f x y)) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),84335
7620,(and (<= x (f y x)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),85357
7621,(or (<= y (f y x)) (<= (+ x (f x y)) x)),(define-fun f ((x Int) (y Int)) Int x),74385
7622,(and (< (- (f x y) (f y x)) x) (< (- x (f x y)) (f x y))),unknown,86904
7623,(and (>= (f x y) x) (= (f y x) (+ (f y x) (f x y)))),unknown,88795
7624,(and (<= x x) (> (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),102512
7625,(or (>= (- (f y x) y) y) (>= (- (f y x) y) y)),(define-fun f ((x Int) (y Int)) Int (* 2 x)),81065
7626,(or (< (f x y) (f x y)) (< (f x y) (f x y))),unknown,71604
7627,(or (> (f x y) x) (> (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),76965
7628,(or (>= y (f y x)) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),100425
7629,(and (>= (f y x) y) (>= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),83558
7630,(or (< x (f x y)) (= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),86730
7631,(and (>= y (+ (- x (f y x)) x)) (< (f y x) y)),unknown,86849
7632,(and (>= y (- (- (f x y) (f x y)) y)) (= (f y x) y)),unknown,82320
7633,(and (>= (f x y) y) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int (ite (>= (+ x (* (- 1) y)) 0) x y)),79081
7634,(and (<= (+ (f x y) y) (+ (f x y) y)) (> x (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x (* (- 1) y))),88020
7635,(and (< y (+ (f x y) (f y x))) (< y (+ (f x y) (f y x)))),Timeout,147281
7636,(or (< (f y x) (+ (f x y) y)) (< (f y x) (+ (f x y) y))),unknown,99505
7637,(and (> (+ (f x y) (f y x)) (+ y y)) (< x y)),unknown,87143
7638,(and (>= (- (f x y) (f y x)) (f y x)) (>= (- (f x y) (f y x)) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),110632
7639,(and (>= y (f y x)) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int (ite (>= (+ x (* (- 1) y)) 0) y x)),83225
7640,(or (> y y) (> y y)),unknown,79510
7641,(and (<= (- y (f x y)) (f y x)) (> (+ (f y x) (f y x)) (+ (f y x) (f y x)))),unknown,79019
7642,(and (< (f x y) (f y x)) (< (f x y) (f y x))),unknown,74277
7643,(and (>= y (f x y)) (= (f y x) (+ x (f y x)))),unknown,89959
7644,(and (>= (+ y x) (+ y x)) (> (- (f y x) y) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x y)),79969
7645,(or (< y y) (> x (- y y))),unknown,83595
7646,(and (> x y) (<= (+ x (f x y)) (+ x (f x y)))),unknown,90239
7647,(or (<= (- (f x y) (+ (f y x) (f x y))) (f x y)) (= (+ (f y x) (f x y)) (+ (f y x) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),102216
7648,(and (= (f y x) y) (= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),90137
7649,(or (= x (- (f y x) y)) (= x (- (f y x) y))),(define-fun f ((x Int) (y Int)) Int (+ x y)),91355
