S No., Constraints, Programs, Exec. Time
8747,(and (>= (f y x) (f x y)) (>= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),76478
8748,(and (<= (- (f y x) y) y) (<= (- (f y x) y) y)),(define-fun f ((x Int) (y Int)) Int (* 2 x)),81956
8749,(or (>= (f y x) (- y (+ (f x y) x))) (>= (f y x) (- y (+ (f x y) x)))),Timeout,144180
8750,(and (= (+ (f y x) x) (f y x)) (= (+ (f y x) x) (f y x))),unknown,79174
8751,(or (= (- x (f y x)) (f x y)) (> (- (f y x) (f x y)) x)),Timeout,178132
8752,(and (>= y (f x y)) (>= y (- y y))),unknown,76664
8753,(and (= (- y (f y x)) (f x y)) (= (- y (f y x)) (f x y))),unknown,92452
8754,(or (> (- (f y x) (+ y y)) x) (> (- (f y x) (+ y y)) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 x) y)),77171
8755,(and (= (- (f x y) y) y) (= (- (f x y) y) y)),(define-fun f ((x Int) (y Int)) Int (* 2 y)),69488
8756,(and (< y (+ x (f x y))) (< (f x y) y)),unknown,71556
8757,(and (>= y (f y x)) (>= (f y x) x)),unknown,90124
8758,(or (< (+ (- y (f x y)) (f y x)) (+ (- y (f x y)) (f y x))) (< (+ (- y (f x y)) (f y x)) (+ (- y (f x y)) (f y x)))),unknown,80215
8759,(and (= (f x y) (f x y)) (= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),72736
8760,(or (< y (- x y)) (>= (+ x x) (f x y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),83672
8761,(and (>= x (+ (f x y) y)) (< (f y x) (+ y (+ (f x y) y)))),unknown,74362
8762,(and (< x x) (> (f y x) (+ x x))),unknown,72133
8763,(or (>= y (f y x)) (>= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),81693
8764,(and (= (f x y) (f y x)) (= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),84887
8765,(or (>= (- (f x y) (f y x)) (f x y)) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),69121
8766,(or (< (+ x (f x y)) (f y x)) (> (+ (f y x) y) x)),(define-fun f ((x Int) (y Int)) Int (+ y 1)),127685
8767,(and (>= y (f x y)) (>= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),72636
8768,(and (> (f y x) y) (<= (- (f y x) (- y (f x y))) (f x y))),unknown,76508
8769,(and (< x (- (f y x) (f x y))) (< x (- (f y x) (f x y)))),unknown,87285
8770,(and (> y (+ x (f y x))) (< (f y x) y)),(define-fun f ((x Int) (y Int)) Int (ite (>= y 1) (+ (- 1) x (* (- 1) y)) (+ (- 1) x))),78555
8771,(or (= (f y x) (+ y x)) (= (f y x) (+ y x))),(define-fun f ((x Int) (y Int)) Int (+ x y)),97380
8772,(and (= (f x y) x) (= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),64436
8773,(and (= (- x x) (f y x)) (= (- x x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),77997
8774,(and (>= (f x y) (- (+ (f y x) (f x y)) (f x y))) (= (f x y) (+ (f y x) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),83065
8775,(or (= y (f y x)) (= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),60391
8776,(or (= (f x y) (f x y)) (= (+ (f x y) (f x y)) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),72437
8777,(and (> (- y (f y x)) x) (>= (f x y) x)),unknown,75942
8778,(or (= (f x y) (f x y)) (= (+ y (f y x)) (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),76526
8779,(or (< (- x (f x y)) (f y x)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),84808
8780,(or (>= (+ (f x y) (f y x)) (+ (f x y) (f y x))) (>= (+ (f x y) (f y x)) (+ (f x y) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),83271
8781,(or (>= y (f y x)) (< y (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int x),73501
8782,(or (<= (+ (f x y) (f x y)) x) (<= (+ (f x y) (f x y)) x)),(define-fun f ((x Int) (y Int)) Int (div x 2)),70059
8783,(or (= (f x y) y) (= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),72111
8784,(and (= y (+ (f x y) y)) (= y (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int 0),76120
8785,(or (<= (- y y) (f y x)) (<= (- y y) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),70130
8786,(or (< (+ x y) (- (f x y) x)) (< (+ x y) (- (f x y) x))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 x) y)),80949
8787,(and (= x (- (f y x) x)) (= x (- (f y x) x))),(define-fun f ((x Int) (y Int)) Int (* 2 y)),71252
8788,(and (<= (f y x) (- (f x y) x)) (<= (f y x) (- (f x y) x))),unknown,80532
8789,(and (< y (f x y)) (>= x (f y x))),unknown,74029
8790,(or (> x (- (f y x) x)) (> x (- (f y x) x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 y))),87601
8791,(or (= (f y x) (f y x)) (= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),75098
8792,(or (<= y (f x y)) (<= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),70741
8793,(or (> (+ (f x y) y) (+ (f x y) y)) (> (+ (f x y) y) (+ (f x y) y))),unknown,74270
8794,(or (= (f x y) (+ x (f y x))) (= (f x y) (+ x (f y x)))),unknown,90009
8795,(and (> (+ y (f x y)) x) (> (+ y (f x y)) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 1) y))),76798
8796,(and (<= (f x y) (f y x)) (<= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),89758
8797,(or (>= (- (f y x) (f x y)) (f x y)) (= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),81048
8798,(or (= (f y x) (f y x)) (< y x)),(define-fun f ((x Int) (y Int)) Int 0),71033
8799,(and (> (f y x) (f y x)) (= y (f x y))),unknown,114004
8800,(or (<= x (f y x)) (<= (+ (f y x) (f y x)) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),95630
8801,(and (= y (f y x)) (< (+ x x) (- (+ x x) (f y x)))),unknown,78828
8802,(or (> y (f x y)) (< (+ (f y x) x) (f x y))),(define-fun f ((x Int) (y Int)) Int (- y 1)),113867
8803,(or (< (f y x) (- (f y x) x)) (< (f y x) (- (f y x) x))),unknown,74172
8804,(or (> (f x y) (f x y)) (< (f y x) (f x y))),unknown,83663
8805,(and (= (f x y) y) (>= y (- y (f x y)))),unknown,79718
8806,(and (= x (f y x)) (>= (- (f y x) y) y)),unknown,80188
8807,(or (<= x (f y x)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),73949
8808,(or (< (- (f y x) y) x) (< (- (f y x) y) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x y)),72769
8809,(and (= (+ x (f x y)) (+ x (f x y))) (= (+ x (f x y)) (+ x (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),75925
8810,(and (= (f y x) (- x (f x y))) (> (f x y) y)),unknown,93398
8811,(or (= (f x y) y) (= (+ y y) x)),(define-fun f ((x Int) (y Int)) Int y),79194
8812,(and (< (f y x) x) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),82304
8813,(and (< (f y x) (- x (f y x))) (= (- y (- x (f y x))) (f x y))),Timeout,141984
8814,(or (>= x (- (f x y) x)) (>= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),84113
8815,(or (> (f x y) (+ x y)) (> (f x y) (+ x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x y)),86780
8816,(and (< (+ x y) y) (>= (f y x) (+ (f y x) (+ x y)))),unknown,81075
8817,(or (<= y y) (< (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),67731
8818,(or (= (f y x) (f y x)) (= (- x (f x y)) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),73086
8819,(or (= y (f y x)) (> x y)),(define-fun f ((x Int) (y Int)) Int x),81438
8820,(and (= (+ x (f y x)) x) (= (+ x (f y x)) x)),(define-fun f ((x Int) (y Int)) Int 0),74873
8821,(or (<= y x) (< (f y x) (f y x))),unknown,70761
8822,(or (< (f y x) (+ (f x y) (f x y))) (< (f y x) (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 1),84555
8823,(or (> y x) (> x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),81922
8824,(or (> x (+ (f y x) (f y x))) (> x (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int (div (+ (- 1) y) 2)),69474
8825,(and (= (f x y) (+ (f y x) (f x y))) (= (f x y) (+ (f y x) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),76051
8826,(and (< (f y x) (- (+ y (f y x)) (f y x))) (< (f y x) (- (+ y (f y x)) (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),82538
8827,(and (>= y (- (- y (f x y)) y)) (>= y (- (- y (f x y)) y))),(define-fun f ((x Int) (y Int)) Int (* (- 1) y)),76428
8828,(or (< (f x y) x) (< (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),75351
8829,(and (>= x y) (<= (f y x) (f y x))),unknown,89118
8830,(or (< y x) (>= (- (f x y) x) (f x y))),unknown,80947
8831,(and (> (- y (f x y)) (- y (f x y))) (< (f x y) (f y x))),unknown,73987
8832,(and (> (- (f y x) y) (f y x)) (> (- (f y x) y) (f y x))),unknown,84473
8833,(or (>= (f x y) x) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),76017
8834,(and (> x (f y x)) (> x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),67689
8835,(and (<= (f x y) (f x y)) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),69807
8836,(or (< (f y x) (+ x (f y x))) (>= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),80720
8837,(and (= (+ (f x y) (f y x)) (+ x x)) (= (+ (f x y) (f y x)) x)),unknown,76221
8838,(and (> x x) (= (f y x) x)),unknown,89147
8839,(and (>= y (+ y x)) (>= y (f y x))),unknown,71694
8840,(or (< (f x y) (f x y)) (= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),80735
8841,(and (>= (f x y) (f x y)) (= (+ (- (f y x) y) (f y x)) x)),unknown,73428
8842,(or (<= y (f x y)) (<= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),83578
8843,(and (= (f y x) y) (= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),64474
8844,(or (> (+ (f x y) x) x) (>= y (f x y))),(define-fun f ((x Int) (y Int)) Int 1),69823
8845,(and (<= (f x y) (f x y)) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),68455
8846,(and (> (f y x) (f y x)) (> (f y x) (f y x))),unknown,67867
8847,(and (<= (f x y) y) (>= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),79149
8848,(and (<= (+ x (f y x)) (+ y (f y x))) (>= y (f y x))),unknown,73914
8849,(and (<= x (f y x)) (>= x (- (f x y) (+ (f y x) y)))),unknown,87844
8850,(or (<= (- x y) (f x y)) (< (- x y) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 1) y))),75923
8851,(and (= y (- (- (f x y) (f y x)) (- (f x y) (f y x)))) (= y (- (- (f x y) (f y x)) (- (f x y) (f y x))))),unknown,78160
8852,(and (> (f x y) (- (f y x) (f y x))) (>= y (- (f y x) (f y x)))),unknown,93009
8853,(or (= x (- x y)) (< (f x y) (+ (f y x) (f x y)))),(define-fun f ((x Int) (y Int)) Int 1),119762
8854,(and (> x y) (> (f y x) x)),unknown,77042
8855,(or (< (f y x) (f y x)) (<= (+ (f y x) (f x y)) (+ (f y x) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),69564
8856,(and (<= (f y x) (+ (f x y) (f x y))) (<= (f y x) (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),89575
8857,(or (= x (f x y)) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),71628
8858,(or (= y (f y x)) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),93445
8859,(or (>= (- (+ x x) (+ x x)) (f x y)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),121151
8860,(and (< (f y x) x) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),72944
8861,(and (>= (f y x) (f y x)) (>= (f x y) (- (f y x) y))),unknown,113279
8862,(or (<= (f y x) (+ y x)) (<= (f y x) (+ y x))),(define-fun f ((x Int) (y Int)) Int (+ x y)),84811
8863,(or (= (- x (f y x)) (- x (f y x))) (= (- x (f y x)) (- x (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),73487
8864,(or (= (f x y) x) (= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),83504
8865,(or (> y (f y x)) (> y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),71292
8866,(or (<= (f y x) (f y x)) (> (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),79298
8867,(and (>= y (- (f x y) (f x y))) (>= y (- (f x y) (f x y)))),unknown,86766
8868,(and (> y (- x (f y x))) (> y (- x (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* (- 1) x) y)),85760
8869,(or (< (f x y) x) (<= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int y),101704
8870,(and (>= (f x y) (f y x)) (>= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),91550
8871,(or (= (f y x) (- (f x y) (f y x))) (= (f y x) (- (f x y) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),80411
8872,(and (<= y (f x y)) (> y (f x y))),unknown,69608
8873,(or (< (f y x) (- (- (f y x) (f x y)) y)) (= (- (f y x) (f x y)) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) y))),81788
8874,(or (> x y) (>= (f x y) (+ (f x y) y))),unknown,80666
8875,(and (>= (- y (f y x)) (f x y)) (= (- y (f y x)) x)),unknown,100181
8876,(or (< x y) (>= (+ (f y x) (f x y)) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),75038
8877,(or (<= (f x y) (+ (f y x) y)) (<= (f x y) (+ (f y x) y))),unknown,92884
8878,(and (< (f y x) x) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),69434
8879,(or (>= (+ (f x y) x) x) (>= (+ (f x y) x) x)),(define-fun f ((x Int) (y Int)) Int 0),86633
8880,(and (>= (f y x) (f x y)) (>= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),91103
8881,(and (= y x) (<= (- (f y x) y) (+ (- (f y x) y) y))),unknown,74461
8882,(or (= (+ x x) (f y x)) (<= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),68163
8883,(or (>= (f y x) (f x y)) (<= (f x y) (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int 1),138667
8884,(and (= x (f x y)) (> (f y x) (f y x))),unknown,76598
8885,(and (> (f x y) (+ x (f x y))) (= (+ (f x y) y) (f x y))),unknown,77696
8886,(or (< (- (f x y) y) (f y x)) (<= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),84369
8887,(or (= (f y x) (f y x)) (= (f y x) x)),(define-fun f ((x Int) (y Int)) Int 0),73884
8888,(and (<= (f x y) (- (+ (f x y) (f y x)) (f y x))) (<= (f x y) (- (+ (f x y) (f y x)) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),77748
8889,(and (= (f x y) (+ (+ (f y x) x) (+ (f y x) x))) (= (f x y) (+ (+ (f y x) x) (+ (f y x) x)))),unknown,122842
8890,(or (> (f y x) (+ y (f x y))) (> (f y x) (+ y (f x y)))),unknown,88687
8891,(and (< (+ x (f x y)) y) (> y (+ x (f x y)))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) y)),70593
8892,(or (< (f x y) y) (< (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),75771
8893,(or (> (f y x) (- y y)) (> (f y x) (- y y))),(define-fun f ((x Int) (y Int)) Int 1),726580
8894,(and (<= (+ y x) (+ y x)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),80976
8895,(or (< (f x y) (+ (f y x) y)) (< (f x y) (+ (f y x) y))),unknown,77162
8896,(and (< (- (f y x) (f x y)) (f y x)) (< (- (f y x) (f x y)) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),68034
8897,(and (<= (- y x) (- y x)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),83227
8898,(and (= (- (f x y) y) (f y x)) (>= (f x y) y)),unknown,89629
8899,(and (<= x (f y x)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),81289
8900,(or (<= (f y x) x) (<= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),65562
8901,(or (> (+ (f y x) (f x y)) y) (<= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),77297
8902,(or (<= (- (f y x) y) (- (f y x) y)) (<= (- (f y x) y) (- (f y x) y))),(define-fun f ((x Int) (y Int)) Int 0),120951
8903,(or (<= y (f y x)) (< (+ x (f y x)) (+ x (f y x)))),(define-fun f ((x Int) (y Int)) Int x),77508
8904,(and (>= (- x x) (f x y)) (>= (- x x) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),78824
8905,(and (> (- (f y x) x) (f x y)) (> (f x y) y)),Timeout,141686
8906,(or (>= (f y x) x) (>= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),71482
8907,(and (<= (f x y) (- y x)) (<= (f x y) (- y x))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),86431
8908,(and (> (f y x) (f x y)) (> (f y x) (f x y))),unknown,120778
8909,(and (>= x (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),73547
8910,(and (< x (- (f y x) (f y x))) (< x (- (f y x) (f y x)))),unknown,71894
8911,(and (< y (f y x)) (<= y (f x y))),(define-fun f ((x Int) (y Int)) Int (ite (>= (+ x (* (- 1) y)) 0) (+ 1 x) y)),78798
8912,(and (> (- (f x y) y) (- (f x y) y)) (> (- (f x y) y) (- (f x y) y))),unknown,86379
8913,(or (<= (f x y) (- x x)) (< y (f y x))),(define-fun f ((x Int) (y Int)) Int 0),87381
8914,(or (>= (+ x (f x y)) (f y x)) (<= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),85382
8915,(and (= (+ y x) (- (f y x) (f y x))) (> (f x y) x)),unknown,79388
8916,(or (< x (f x y)) (< x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),68057
8917,(or (> (- x (f x y)) (f x y)) (> (- x (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int (div (+ (- 1) x) 2)),79504
8918,(or (>= x (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),120686
8919,(or (= x (- y (f x y))) (> (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),73123
8920,(and (= y (f y x)) (< (f y x) x)),unknown,85313
8921,(or (> y (f x y)) (< (f x y) (+ y y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),82590
8922,(and (= (f x y) (- (f y x) (f y x))) (= (f x y) (- (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),73728
8923,(and (= (f x y) y) (> (f x y) (f y x))),unknown,81112
8924,(or (= x (f y x)) (< x y)),(define-fun f ((x Int) (y Int)) Int y),87075
8925,(and (>= (f x y) (- x (f x y))) (= (- (f y x) (- x (f x y))) (- x (f x y)))),Timeout,145230
8926,(or (<= (f y x) y) (<= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),72551
8927,(and (<= (f x y) y) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),76579
8928,(or (<= y (- y x)) (= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),81800
8929,(or (> y x) (>= (- (f x y) (f y x)) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),77963
8930,(or (= (f y x) x) (= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),67774
8931,(or (>= x (- (f y x) (f y x))) (<= (- (f y x) (f y x)) x)),unknown,120034
8932,(and (= y (f y x)) (> (f y x) x)),unknown,77872
8933,(or (= (- (f y x) (f y x)) (+ (f y x) (f x y))) (= (- (f y x) (f y x)) (+ (f y x) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),87899
8934,(and (<= y (- y (f y x))) (<= y (- y (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),82745
8935,(and (< (+ y x) x) (> (f y x) y)),unknown,78083
8936,(or (> (+ (f y x) (f x y)) (f x y)) (> (+ (f y x) (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),65579
8937,(and (<= x (f x y)) (< (+ x x) (+ x x))),unknown,80718
8938,(or (< (f x y) y) (<= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),78884
8939,(and (<= y x) (< (f y x) y)),unknown,78914
8940,(or (= (- y (f x y)) (f y x)) (= (- y (f x y)) (f y x))),unknown,90809
8941,(or (<= (+ (f y x) y) (f x y)) (< (+ (f y x) y) (+ (f y x) y))),unknown,96161
8942,(and (<= (f x y) (f x y)) (>= x y)),unknown,68786
8943,(or (> y (+ y (f x y))) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int (- 1)),82771
8944,(and (= (f y x) (f x y)) (= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),76681
8945,(or (> (+ (f y x) (f y x)) x) (> y (f y x))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 y))) (let ((_let_1 (div _let_0 2))) (ite (and (>= y 2) (not (>= x 2))) (ite (and (>= (+ y (* (- 2) _let_1)) 0) (not (>= (+ x (* (- 1) _let_1)) 1))) (div (+ 2 y) 2) _let_1) 1)))),79112
8946,(and (<= (f x y) x) (= y (f x y))),unknown,74420
8947,(or (>= x (f y x)) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),76719
8948,(or (> (f y x) (f y x)) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),78549
8949,(or (>= (f x y) (f x y)) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),70290
8950,(or (> x (+ x (f y x))) (> x (+ x (f y x)))),(define-fun f ((x Int) (y Int)) Int (- 1)),87907
8951,(and (>= (+ x y) (f x y)) (< (f x y) (f y x))),unknown,152739
8952,(or (<= (f x y) y) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),65993
8953,(and (> (f x y) y) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),79647
8954,(or (>= x y) (= (f y x) (+ y (f y x)))),unknown,79927
8955,(and (= x x) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),75845
8956,(and (< x (f x y)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int (ite (>= (+ x (* (- 1) y)) 0) (+ 1 x) y)),75277
8957,(or (>= (f y x) y) (> x y)),(define-fun f ((x Int) (y Int)) Int x),78142
8958,(or (>= x (- y (f y x))) (= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),81975
8959,(and (>= x (f y x)) (<= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),82766
8960,(or (>= (f x y) (f x y)) (< (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),83041
8961,(or (< (f y x) (f x y)) (< (f y x) (f x y))),unknown,76465
8962,(or (< (f y x) (- (f y x) (f x y))) (>= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),73578
8963,(and (> (+ (+ y x) x) (f y x)) (> (+ (+ y x) x) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x (* 2 y))),79874
8964,(and (> (f x y) y) (> (f x y) (+ (f y x) (f y x)))),unknown,87047
8965,(and (= y x) (<= (- (f x y) (+ (f y x) x)) y)),unknown,75426
8966,(or (>= x x) (= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),80208
8967,(and (> (f x y) y) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),78906
8968,(and (>= x (f x y)) (<= (f x y) (+ x (f x y)))),unknown,87128
8969,(or (< (- (f y x) (f y x)) y) (> (- (f y x) (f y x)) (f y x))),(define-fun f ((x Int) (y Int)) Int (- 1)),80745
8970,(and (= (+ y (f y x)) x) (= (+ y (f y x)) x)),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),84467
8971,(or (= (- (+ (f y x) (f x y)) y) (+ (f y x) (f x y))) (> x y)),unknown,140180
8972,(or (>= y (f y x)) (>= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),80438
8973,(or (= (- y (f y x)) (f x y)) (= (- y (f y x)) (f x y))),unknown,98112
8974,(or (> (+ x y) (f x y)) (> (+ x y) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x y)),79418
8975,(and (= (f x y) y) (= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),78128
8976,(or (< (- (f x y) (f x y)) (- (f x y) (f x y))) (<= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),91641
8977,(and (> (+ y (f x y)) y) (> (+ y (f x y)) y)),(define-fun f ((x Int) (y Int)) Int 1),74785
8978,(and (> (f x y) (- (f y x) (f y x))) (> (f x y) (- (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int 1),77998
8979,(and (> (- (f y x) (- (f y x) y)) (f y x)) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int (ite (>= (+ x (* (- 1) y)) 1) y (+ (- 1) x))),71037
8980,(and (< (- (f x y) (f x y)) (f x y)) (< (- (f x y) (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),96461
8981,(or (> (- y (f y x)) (f x y)) (> (- y (f y x)) (f x y))),Timeout,142369
8982,(or (= x y) (= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),73154
8983,(or (< (f y x) (f y x)) (< (f y x) (f y x))),unknown,69568
8984,(or (= (f y x) (+ (f x y) (f y x))) (> (- y (+ (f x y) (f y x))) x)),(define-fun f ((x Int) (y Int)) Int 0),85869
8985,(and (< (- y (f x y)) (f y x)) (> (f y x) x)),Timeout,140333
8986,(or (> (- (f x y) y) (f x y)) (>= (f x y) (- (f x y) y))),(define-fun f ((x Int) (y Int)) Int 0),114266
8987,(and (< x (f x y)) (< y y)),unknown,68378
8988,(and (= (f x y) x) (= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),63344
8989,(or (<= (- (+ (f y x) (f y x)) (f y x)) y) (> y y)),(define-fun f ((x Int) (y Int)) Int x),86474
8990,(or (= (f y x) (f y x)) (= y (f y x))),(define-fun f ((x Int) (y Int)) Int 0),78931
8991,(or (> x x) (> (f y x) (f y x))),unknown,72380
8992,(and (<= (f x y) x) (<= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),81356
8993,(and (>= (f y x) (- (f y x) y)) (>= (f y x) (- (f y x) y))),unknown,73137
8994,(and (<= (+ y (f y x)) (f x y)) (<= (+ y (f y x)) (f x y))),unknown,86014
8995,(and (<= (f x y) y) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),77966
8996,(and (= y y) (< y (- (f x y) (+ (f y x) y)))),unknown,120299
8997,(and (> y (f x y)) (>= y (+ x (f x y)))),(define-fun f ((x Int) (y Int)) Int (ite (>= x 2) (+ (* (- 1) x) y) (+ (- 1) y))),77190
